Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
02:59:26:52.221,61,0.1634381115,0.3449198604,0.0637177527,0.0000000000,0.0000000000,0.0388610326,0.0000000000,0.1628526747,0.3448142409,0.0611825734,0.0000000000,0.0000000000,0.0388690941,0.0000000000,0.0891661569,0.0000000000,0.0253020935,0.1402756721,0.0285083856,0.0281564202,0.0236175116,0.0236255825,0.0000000000,0.8055325150,0.7993710637,0.0000000000,0.0000000000,0.0714758560,0.0756839067,0.1028349921,0.1014809161,0.0468470491,0.0251416676,0.0596681237,0.0469282530,0.0643379316,0.0663868189,0.6878997087,0.6636571288,0.2913230956,0.2717438340,0.2058531940,0.2056434304,0.0808883756,0.0000000000,0.0000000000,0.0052441671,0.2711939812,0.2877721786,0.2341393828,0.2319620699,0.0000000870,0.0000000000,0.0000000000,0.0000000000,-0.0365479030,0.2107779235,-0.0078177378,0.0380617566,0.2108545750,0.0081444392
02:59:26:53.223,61,0.1641125232,0.3457677066,0.0629521981,0.0000000000,0.0000000000,0.0391923040,0.0000000000,0.1635245681,0.3456499279,0.0619742535,0.0000000000,0.0000000000,0.0392003022,0.0000000000,0.0894231871,0.0000000000,0.0257532168,0.1397284120,0.0281685460,0.0280959308,0.0232937746,0.0238615163,0.0000000000,0.8080363274,0.8018444777,0.0000000000,0.0000000000,0.0720881820,0.0763251185,0.1031556278,0.1017802879,0.0466368459,0.0247737002,0.0600337423,0.0473910347,0.0650611743,0.0671041757,0.6884657741,0.6642560959,0.2938815653,0.2740304768,0.2068071216,0.2065945417,0.0806553140,0.0000000000,0.0000000000,0.0052134781,0.2748575211,0.2914780974,0.2352736890,0.2329004407,0.0000000822,0.0000000000,0.0000000000,0.0000000000,-0.0370167606,0.2112924904,-0.0079378933,0.0376002900,0.2113691419,0.0080659771
02:59:26:54.224,61,0.1645757407,0.3467076421,0.0624066480,0.0000000000,0.0000000000,0.0395175740,0.0000000000,0.1639891863,0.3465792239,0.0626950413,0.0000000000,0.0000000000,0.0395254120,0.0000000000,0.0899101645,0.0000000000,0.0263815299,0.1392972767,0.0278243683,0.0279728044,0.0229682587,0.0239763893,0.0000000000,0.8132318854,0.8074352145,0.0000000000,0.0000000000,0.0727708265,0.0770082176,0.1037010774,0.1023274884,0.0463926308,0.0244033486,0.0603514686,0.0478113629,0.0659586340,0.0679718927,0.6968340278,0.6751071215,0.2976224720,0.2781303823,0.2079242915,0.2077139020,0.0803928301,0.0000000000,0.0000000000,0.0051859994,0.2778154314,0.2940688431,0.2361920923,0.2337012887,0.0000000794,0.0000000000,0.0000000000,0.0000000000,-0.0374427028,0.2118639499,-0.0080515658,0.0372698456,0.2119410932,0.0080174198
02:59:26:55.226,61,0.1648968756,0.3474344313,0.0625403449,0.0000000000,0.0000000000,0.0398523398,0.0000000000,0.1643110514,0.3473079503,0.0625791773,0.0000000000,0.0000000000,0.0398599170,0.0000000000,0.0903566182,0.0000000000,0.0276867449,0.1389159709,0.0274766348,0.0278814156,0.0226655956,0.0240903497,0.0000000000,0.8165525198,0.8103131652,0.0000000000,0.0000000000,0.0734073445,0.0776212662,0.1042196974,0.1029128879,0.0461391918,0.0240341984,0.0607255325,0.0482905172,0.0667157099,0.0686893985,0.6994065642,0.6782934666,0.3030407131,0.2825490236,0.2087450027,0.2085336745,0.0801503211,0.0000000000,0.0000000000,0.0051585333,0.2842220664,0.2984679639,0.2378403395,0.2348102778,0.0000000774,0.0000000000,0.0000000000,0.0000000000,-0.0373699330,0.2123088688,-0.0080533149,0.0373461209,0.2123859972,0.0080512008
02:59:26:56.227,61,0.1650795192,0.3476323187,0.0628797263,0.0000000000,0.0000000000,0.0401893370,0.0000000000,0.1644922346,0.3475110531,0.0622550659,0.0000000000,0.0000000000,0.0401966572,0.0000000000,0.0907526910,0.0000000000,0.0285725631,0.1386204958,0.0271496493,0.0277859066,0.0223839805,0.0242564473,0.0000000000,0.8188911676,0.8121376634,0.0000000000,0.0000000000,0.0740343332,0.0782193691,0.1047692522,0.1035340428,0.0459057763,0.0236749090,0.0611266084,0.0487868711,0.0673849210,0.0693233237,0.7009806633,0.6801078320,0.3070763946,0.2856251597,0.2094856948,0.2092715800,0.0798677057,0.0000000000,0.0000000000,0.0051318887,0.2869524658,0.3003518879,0.2393999845,0.2359008640,0.0000000955,0.0000000000,0.0000000000,0.0000000000,-0.0371753983,0.2124314755,-0.0080161830,0.0375478007,0.2125085741,0.0080994749
02:59:26:57.229,61,0.1651390940,0.3479854763,0.0630368292,0.0000000000,0.0000000000,0.0405311361,0.0000000000,0.1645525396,0.3478665054,0.0621174313,0.0000000000,0.0000000000,0.0405381769,0.0000000000,0.0910594091,0.0000000000,0.0294105187,0.1382979751,0.0268328153,0.0276851207,0.0221286658,0.0244368836,0.0000000000,0.8207355738,0.8135150671,0.0000000000,0.0000000000,0.0746405125,0.0787877068,0.1053596288,0.1042079479,0.0456756912,0.0233142506,0.0615349673,0.0492807440,0.0680066496,0.0699117780,0.7020255327,0.6811750531,0.3095763028,0.2873741686,0.2100463212,0.2098295689,0.0796874389,0.0000000000,0.0000000000,0.0051078149,0.2888976634,0.3016335368,0.2402329296,0.2365214080,0.0000001215,0.0000000000,0.0000000000,0.0000000000,-0.0370914713,0.2126480639,-0.0080065010,0.0376398601,0.2127252072,0.0081278523
02:59:26:58.230,61,0.1650948524,0.3480791450,0.0634817705,0.0000000000,0.0000000000,0.0408457890,0.0000000000,0.1645063460,0.3479671776,0.0616765916,0.0000000000,0.0000000000,0.0408526696,0.0000000000,0.0911217704,0.0000000000,0.0299819428,0.1378288567,0.0265689865,0.0275931116,0.0219017174,0.0247517545,0.0000000000,0.8218890429,0.8144569993,0.0000000000,0.0000000000,0.0751735941,0.0792878941,0.1057879254,0.1046818942,0.0455157124,0.0229719654,0.0619821958,0.0497768037,0.0684977844,0.0703838840,0.7021644711,0.6807090044,0.3108891547,0.2883267701,0.2107375264,0.2105185091,0.0795040354,0.0000000000,0.0000000000,0.0050810082,0.2901863456,0.3026649952,0.2408045232,0.2369532138,0.0000001318,0.0000000000,0.0000000000,0.0000000000,-0.0368277580,0.2127075195,-0.0079518938,0.0379050635,0.2127846628,0.0081874477
02:59:26:59.232,61,0.1651011407,0.3480548561,0.0635431185,0.0000000000,0.0000000000,0.0411241837,0.0000000000,0.1645131111,0.3479440510,0.0615965314,0.0000000000,0.0000000000,0.0411309637,0.0000000000,0.0913520008,0.0000000000,0.0304842740,0.1375328302,0.0263391715,0.0274850391,0.0216878541,0.0249964278,0.0000000000,0.8228070140,0.8152849674,0.0000000000,0.0000000000,0.0757043585,0.0797973275,0.1063425764,0.1052804217,0.0453814603,0.0226586647,0.0623747744,0.0502079502,0.0689944327,0.0708675459,0.7024524212,0.6807427406,0.3118049800,0.2890784442,0.2112806737,0.2110625952,0.0793210343,0.0000000000,0.0000000000,0.0050597014,0.2909323275,0.3033316731,0.2413557023,0.2374038696,0.0000001450,0.0000000000,0.0000000000,0.0000000000,-0.0367800631,0.2126929909,-0.0079410421,0.0379418135,0.2127701193,0.0081948033
02:59:27:00.234,61,0.1651808321,0.3478023410,0.0630047619,0.0000000000,0.0000000000,0.0413089059,0.0000000000,0.1645948440,0.3476832807,0.0621108375,0.0000000000,0.0000000000,0.0413155966,0.0000000000,0.0915033668,0.0000000000,0.0309378617,0.1371159106,0.0261125900,0.0273788888,0.0214958023,0.0251771212,0.0000000000,0.8234108686,0.8158590794,0.0000000000,0.0000000000,0.0761226937,0.0802024305,0.1067740247,0.1057611480,0.0452730879,0.0223459713,0.0627861470,0.0506530665,0.0693842322,0.0712594390,0.7025092840,0.6806380153,0.3125728667,0.2898333371,0.2114677578,0.2112520337,0.0792684183,0.0000000000,0.0000000000,0.0050351205,0.2911074460,0.3035294712,0.2417461723,0.2377453595,0.0000001285,0.0000000000,0.0000000000,0.0000000000,-0.0370884277,0.2125360221,-0.0080014970,0.0376216173,0.2126131654,0.0081195049
02:59:27:01.235,61,0.1653848439,0.3470082581,0.0630792230,0.0000000000,0.0000000000,0.0416137464,0.0000000000,0.1648018807,0.3468905985,0.0620003305,0.0000000000,0.0000000000,0.0416203588,0.0000000000,0.0917003080,0.0000000000,0.0313901454,0.1366155446,0.0258638766,0.0272800941,0.0212874431,0.0253316350,0.0000000000,0.8243232965,0.8169445395,0.0000000000,0.0000000000,0.0765638351,0.0806370378,0.1071688384,0.1061841324,0.0451669991,0.0220459029,0.0632600561,0.0511539094,0.0698066205,0.0716901943,0.7027001381,0.6806800961,0.3156089485,0.2934610248,0.2116782069,0.2114639878,0.0790485516,0.0000000000,0.0000000000,0.0050112805,0.2915359139,0.3040470779,0.2423971593,0.2385038137,0.0000001191,0.0000000000,0.0000000000,0.0000000000,-0.0370263085,0.2120509744,-0.0079693114,0.0376700126,0.2121280879,0.0081108287
02:59:27:02.237,61,0.1657837480,0.3463114798,0.0632840469,0.0000000000,0.0000000000,0.0419936590,0.0000000000,0.1652020961,0.3461974561,0.0617419668,0.0000000000,0.0000000000,0.0420002416,0.0000000000,0.0917796791,0.0000000000,0.0317774042,0.1355859190,0.0255911518,0.0272129998,0.0210801307,0.0254818257,0.0000000000,0.8259297013,0.8189093471,0.0000000000,0.0000000000,0.0769809783,0.0810734257,0.1074228287,0.1064699814,0.0450815111,0.0217557512,0.0638677701,0.0517733842,0.0702768862,0.0721586943,0.7027496099,0.6805881262,0.3223775029,0.3001476228,0.2117343545,0.2115196884,0.0788205564,0.0000000000,0.0000000000,0.0049868613,0.2937349081,0.3075610697,0.2467144579,0.2433856577,0.0000001233,0.0000000000,0.0000000000,0.0000000000,-0.0368753709,0.2116260678,-0.0079204543,0.0377957933,0.2117031366,0.0081210975
02:59:27:03.238,61,0.1661852598,0.3457833529,0.0637496784,0.0000000000,0.0000000000,0.0424212925,0.0000000000,0.1656022519,0.3456768394,0.0612451434,0.0000000000,0.0000000000,0.0424278788,0.0000000000,0.0919687748,0.0000000000,0.0320576578,0.1349057704,0.0253271051,0.0271778926,0.0208793171,0.0257509202,0.0000000000,0.8282765746,0.8212058544,0.0000000000,0.0000000000,0.0774225816,0.0815428570,0.1077601910,0.1067979857,0.0449979007,0.0214852635,0.0644756258,0.0523946173,0.0707841292,0.0726706237,0.7028422952,0.6804535389,0.3275103569,0.3039275110,0.2118587196,0.2116421461,0.0786071569,0.0000000000,0.0000000000,0.0049690590,0.2999606431,0.3146794736,0.2506378293,0.2468184829,0.0000001066,0.0000000000,0.0000000000,0.0000000000,-0.0365811549,0.2113054693,-0.0078450255,0.0380765237,0.2113825977,0.0081686201
02:59:27:04.240,61,0.1665521115,0.3452727795,0.0643092543,0.0000000000,0.0000000000,0.0428769737,0.0000000000,0.1659682095,0.3451752961,0.0606590956,0.0000000000,0.0000000000,0.0428835601,0.0000000000,0.0921768472,0.0000000000,0.0323707238,0.1342612952,0.0250850301,0.0271519944,0.0206882954,0.0259524975,0.0000000000,0.8312277198,0.8244025707,0.0000000000,0.0000000000,0.0778613538,0.0820127279,0.1080814749,0.1071291193,0.0449245572,0.0212340262,0.0650561899,0.0529826544,0.0712921768,0.0731845796,0.7028769851,0.6803137660,0.3305332959,0.3066359758,0.2120373398,0.2118199319,0.0783508047,0.0000000000,0.0000000000,0.0049546766,0.3067167401,0.3223098218,0.2534834146,0.2494772375,0.0000001119,0.0000000000,0.0000000000,0.0000000000,-0.0362334959,0.2109961808,-0.0077587860,0.0384133123,0.2110732198,0.0082284054
02:59:27:05.241,61,0.1669885367,0.3451054692,0.0644715503,0.0000000000,0.0000000000,0.0433033966,0.0000000000,0.1664019972,0.3450105190,0.0604881085,0.0000000000,0.0000000000,0.0433099791,0.0000000000,0.0925550014,0.0000000000,0.0325965807,0.1338350177,0.0248841532,0.0271018464,0.0204886943,0.0262513179,0.0000000000,0.8367244005,0.8302775621,0.0000000000,0.0000000000,0.0784533620,0.0826366395,0.1085726991,0.1075811461,0.0448661707,0.0210103877,0.0655969754,0.0535025038,0.0718772560,0.0737781599,0.7031853199,0.6804298759,0.3323844075,0.3081374168,0.2121702135,0.2119498998,0.0780364573,0.0000000000,0.0000000000,0.0049450919,0.3133444786,0.3287726939,0.2571773231,0.2522989810,0.0000001158,0.0000000000,0.0000000000,0.0000000000,-0.0361321382,0.2108946741,-0.0077332570,0.0385110900,0.2109717280,0.0082452530
02:59:27:06.243,61,0.1675086170,0.3456219435,0.0642978624,0.0000000000,0.0000000000,0.0435707197,0.0000000000,0.1669171602,0.3455242813,0.0606692769,0.0000000000,0.0000000000,0.0435772724,0.0000000000,0.0930284560,0.0000000000,0.0327729285,0.1335728616,0.0246812887,0.0270370245,0.0202873964,0.0265590232,0.0000000000,0.8390805125,0.8326605558,0.0000000000,0.0000000000,0.0790613666,0.0832841247,0.1091816053,0.1081299186,0.0447661243,0.0208063424,0.0660223365,0.0539239310,0.0724672675,0.0743700340,0.7062814236,0.6825678945,0.3347036541,0.3096374869,0.2123188227,0.2120932937,0.0777409077,0.0000000000,0.0000000000,0.0049356087,0.3156990707,0.3311405778,0.2612321377,0.2557300031,0.0000001182,0.0000000000,0.0000000000,0.0000000000,-0.0362379216,0.2112095356,-0.0077678175,0.0384047478,0.2112865895,0.0082351416
02:59:27:07.245,61,0.1679913253,0.3465265334,0.0640104711,0.0000000000,0.0000000000,0.0436703898,0.0000000000,0.1673961133,0.3464242816,0.0609744675,0.0000000000,0.0000000000,0.0436769389,0.0000000000,0.0934695378,0.0000000000,0.0327870324,0.1334582716,0.0244953316,0.0269607119,0.0201056786,0.0268568303,0.0000000000,0.8405193686,0.8341623545,0.0000000000,0.0000000000,0.0796527341,0.0839313194,0.1097091064,0.1085639745,0.0446458608,0.0206159726,0.0663951710,0.0543006659,0.0729983747,0.0749225914,0.7089515924,0.6846040487,0.3364388049,0.3111952245,0.2124936730,0.2122633755,0.0774071291,0.0000000000,0.0000000000,0.0049270154,0.3164107502,0.3318933845,0.2653278410,0.2599897087,0.0000001389,0.0000000000,0.0000000000,0.0000000000,-0.0364159085,0.2117610872,-0.0078269569,0.0382285528,0.2118381411,0.0082194312
02:59:27:08.246,61,0.1686327904,0.3489252031,0.0630256385,0.0000000000,0.0000000000,0.0436079055,0.0000000000,0.1680355966,0.3488073647,0.0619821027,0.0000000000,0.0000000000,0.0436143950,0.0000000000,0.0938722789,0.0000000000,0.0328092203,0.1333552003,0.0242857505,0.0268524755,0.0199205782,0.0270928275,0.0000000000,0.8419874310,0.8359553218,0.0000000000,0.0000000000,0.0803789049,0.0848442093,0.1103523523,0.1090951711,0.0445003100,0.0204159282,0.0667668805,0.0546778925,0.0736348778,0.0755802169,0.7137130499,0.6897157431,0.3406774104,0.3156914711,0.2126548290,0.2124206871,0.0770477653,0.0000000000,0.0000000000,0.0049173087,0.3157943189,0.3315111697,0.2696700394,0.2642330527,0.0000001277,0.0000000000,0.0000000000,0.0000000000,-0.0370060690,0.2132225335,-0.0080103204,0.0376285128,0.2132996023,0.0081480211
02:59:27:09.250,61,0.1692395061,0.3508595824,0.0623916201,0.0000000000,0.0000000000,0.0434544683,0.0000000000,0.1686400771,0.3507314622,0.0626500994,0.0000000000,0.0000000000,0.0434608310,0.0000000000,0.0942370519,0.0000000000,0.0329152383,0.1333863586,0.0240779649,0.0267455503,0.0197484922,0.0271720942,0.0000000000,0.8427398205,0.8368288279,0.0000000000,0.0000000000,0.0809993371,0.0855248719,0.1108576134,0.1095190272,0.0443106331,0.0202439465,0.0669997633,0.0549563281,0.0742109567,0.0761687234,0.7169477940,0.6939070821,0.3423210979,0.3175339103,0.2129665613,0.2127283961,0.0767239556,0.0000000000,0.0000000000,0.0049069682,0.3110506833,0.3269208670,0.2715376019,0.2661293149,0.0000001063,0.0000000000,0.0000000000,0.0000000000,-0.0373953395,0.2144019157,-0.0081407093,0.0372404233,0.2144789398,0.0081100063
02:59:27:10.251,61,0.1698356122,0.3526544273,0.0617704503,0.0000000000,0.0000000000,0.0432403199,0.0000000000,0.1692325473,0.3525161445,0.0633019730,0.0000000000,0.0000000000,0.0432465337,0.0000000000,0.0945029631,0.0000000000,0.0330478325,0.1333569586,0.0238614976,0.0266371612,0.0195849165,0.0272757169,0.0000000000,0.8432269096,0.8373672962,0.0000000000,0.0000000000,0.0815791339,0.0861315429,0.1112703159,0.1098705381,0.0441291817,0.0200732779,0.0672740862,0.0552814417,0.0747492164,0.0767094791,0.7187973857,0.6960465312,0.3443031609,0.3200208247,0.2132241130,0.2129811347,0.0764096603,0.0000000000,0.0000000000,0.0048941718,0.3067483902,0.3220420778,0.2728587687,0.2674800158,0.0000000855,0.0000000000,0.0000000000,0.0000000000,-0.0377754346,0.2154960334,-0.0082666995,0.0368608460,0.2155730873,0.0080696270
02:59:27:11.253,61,0.1703226715,0.3542037606,0.0611861907,0.0000000000,0.0000000000,0.0430049077,0.0000000000,0.1697161943,0.3540560603,0.0638952926,0.0000000000,0.0000000000,0.0430109464,0.0000000000,0.0945597142,0.0000000000,0.0332246833,0.1332231611,0.0236434732,0.0265576001,0.0194461159,0.0273325276,0.0000000000,0.8436277509,0.8377928138,0.0000000000,0.0000000000,0.0821154118,0.0866710767,0.1114942431,0.1100544930,0.0439398587,0.0198977664,0.0675613880,0.0556280948,0.0752489120,0.0772086158,0.7196858525,0.6970921755,0.3457218409,0.3219687939,0.2134938836,0.2132466137,0.0760888755,0.0000000000,0.0000000000,0.0048850547,0.3038805127,0.3188000023,0.2735854685,0.2682496011,0.0000000572,0.0000000000,0.0000000000,0.0000000000,-0.0381216332,0.2164403051,-0.0083801365,0.0365046151,0.2165173590,0.0080277985
02:59:27:12.254,61,0.1706419289,0.3556438386,0.0608655661,0.0000000000,0.0000000000,0.0427037962,0.0000000000,0.1700338870,0.3554907739,0.0642293692,0.0000000000,0.0000000000,0.0427096598,0.0000000000,0.0943917930,0.0000000000,0.0333409756,0.1330026388,0.0234313682,0.0264598019,0.0193280205,0.0273218192,0.0000000000,0.8438039422,0.8380026817,0.0000000000,0.0000000000,0.0825401098,0.0870944038,0.1115653813,0.1100957468,0.0437499508,0.0197102092,0.0678702071,0.0559916794,0.0756175146,0.0775804445,0.7200461030,0.6975290179,0.3467375338,0.3237233460,0.2139057815,0.2136556804,0.0757187754,0.0000000000,0.0000000000,0.0048706955,0.2980725765,0.3132577240,0.2739524841,0.2687311172,0.0000000488,0.0000000000,0.0000000000,0.0000000000,-0.0383135453,0.2173189968,-0.0084575908,0.0363062993,0.2173960209,0.0080176489
02:59:27:13.256,61,0.1708938926,0.3564830720,0.0605218560,0.0000000000,0.0000000000,0.0424610674,0.0000000000,0.1702846140,0.3563247323,0.0645425692,0.0000000000,0.0000000000,0.0424667969,0.0000000000,0.0939803869,0.0000000000,0.0334629826,0.1325960159,0.0232015904,0.0264130235,0.0192279201,0.0272749197,0.0000000000,0.8435735703,0.8377927542,0.0000000000,0.0000000000,0.0827748030,0.0873099938,0.1113913730,0.1099186912,0.0435572118,0.0195322167,0.0682222247,0.0564104021,0.0758405477,0.0777978152,0.7196929455,0.6970320344,0.3475866616,0.3251739740,0.2143671811,0.2141155154,0.0753101781,0.0000000000,0.0000000000,0.0048488122,0.2947798669,0.3105061352,0.2742673755,0.2691875100,0.0000000456,0.0000000000,0.0000000000,0.0000000000,-0.0384960361,0.2178303897,-0.0085184956,0.0360971875,0.2179073840,0.0079908492
02:59:27:14.257,61,0.1710038036,0.3568297327,0.0608221591,0.0000000000,0.0000000000,0.0422910303,0.0000000000,0.1703927219,0.3566761911,0.0642429814,0.0000000000,0.0000000000,0.0422966778,0.0000000000,0.0935345739,0.0000000000,0.0335575454,0.1320443600,0.0229792595,0.0263854302,0.0191460308,0.0272688810,0.0000000000,0.8433526754,0.8375764489,0.0000000000,0.0000000000,0.0829579532,0.0874782577,0.1111803949,0.1097215414,0.0433886908,0.0193514265,0.0686020255,0.0568575375,0.0760283247,0.0779857934,0.7192036510,0.6964740157,0.3486586511,0.3266122341,0.2148502320,0.2145972252,0.0750188529,0.0000000000,0.0000000000,0.0048330263,0.2932814658,0.3091699779,0.2743600011,0.2694175839,0.0000000479,0.0000000000,0.0000000000,0.0000000000,-0.0383155271,0.2180436701,-0.0084871445,0.0362745821,0.2181206793,0.0080382163
02:59:27:15.259,61,0.1710515916,0.3569697738,0.0611355230,0.0000000000,0.0000000000,0.0422279127,0.0000000000,0.1704368740,0.3568216264,0.0638936311,0.0000000000,0.0000000000,0.0422335565,0.0000000000,0.0931765288,0.0000000000,0.0335655361,0.1314654797,0.0227572676,0.0263670180,0.0190673433,0.0273191072,0.0000000000,0.8432004452,0.8374266028,0.0000000000,0.0000000000,0.0831050128,0.0876266807,0.1110559404,0.1095965132,0.0432656035,0.0191695895,0.0689795092,0.0573104843,0.0762356743,0.0782026425,0.7188698649,0.6960508823,0.3519870639,0.3295973837,0.2154125869,0.2151591927,0.0748602524,0.0000000000,0.0000000000,0.0048244805,0.2927612662,0.3087757826,0.2742591500,0.2694645226,0.0000000494,0.0000000000,0.0000000000,0.0000000000,-0.0381064229,0.2181308419,-0.0084443353,0.0364607833,0.2182078362,0.0080827884
02:59:27:16.261,61,0.1710668206,0.3567085266,0.0615651980,0.0000000000,0.0000000000,0.0422983207,0.0000000000,0.1704504043,0.3565677404,0.0634127483,0.0000000000,0.0000000000,0.0423039831,0.0000000000,0.0931025296,0.0000000000,0.0337115079,0.1310458183,0.0225016940,0.0263563097,0.0189624615,0.0273892023,0.0000000000,0.8433731794,0.8375816345,0.0000000000,0.0000000000,0.0833203867,0.0878437161,0.1111654118,0.1097204536,0.0431030765,0.0189900398,0.0693468302,0.0577856526,0.0765616745,0.0785434321,0.7192382216,0.6963529587,0.3648315370,0.3400086761,0.2160037458,0.2157509476,0.0747489110,0.0000000000,0.0000000000,0.0048211911,0.2942106724,0.3102907836,0.2745909393,0.2699022889,0.0000000511,0.0000000000,0.0000000000,0.0000000000,-0.0378209315,0.2179732323,-0.0083748531,0.0367183350,0.2180501968,0.0081337849
02:59:27:17.262,61,0.1710528731,0.3564293981,0.0621350296,0.0000000000,0.0000000000,0.0424226858,0.0000000000,0.1704396605,0.3562980890,0.0628137067,0.0000000000,0.0000000000,0.0424283631,0.0000000000,0.0933968425,0.0000000000,0.0339604393,0.1308507770,0.0222899411,0.0262856521,0.0188436471,0.0274243038,0.0000000000,0.8451275826,0.8394425511,0.0000000000,0.0000000000,0.0837261826,0.0882443860,0.1116492227,0.1102183685,0.0429887399,0.0188167281,0.0696473271,0.0581686124,0.0770338252,0.0790348724,0.7224784493,0.7000234127,0.3688031435,0.3433726132,0.2165309042,0.2162818015,0.0746918172,0.0000000000,0.0000000000,0.0048275138,0.3010815382,0.3168249726,0.2748384476,0.2701985240,0.0000000644,0.0000000000,0.0000000000,0.0000000000,-0.0374650247,0.2178054303,-0.0082894890,0.0370595790,0.2178823799,0.0082028154
02:59:27:18.264,61,0.1709577590,0.3550306559,0.0624254644,0.0000000000,0.0000000000,0.0426280275,0.0000000000,0.1703481525,0.3549042344,0.0624986961,0.0000000000,0.0000000000,0.0426337309,0.0000000000,0.0938126668,0.0000000000,0.0342691466,0.1308466494,0.0221684054,0.0261879619,0.0187192336,0.0275496896,0.0000000000,0.8485553265,0.8425209522,0.0000000000,0.0000000000,0.0842834190,0.0887750760,0.1125132293,0.1110459939,0.0429700576,0.0186765213,0.0698698983,0.0584157854,0.0775409713,0.0795623288,0.7236779928,0.7012909651,0.3703765571,0.3445772529,0.2171959430,0.2169515193,0.0746230707,0.0000000000,0.0000000000,0.0048412485,0.3112099469,0.3259657025,0.2747164369,0.2700289190,0.0000000760,0.0000000000,0.0000000000,0.0000000000,-0.0372841544,0.2169518769,-0.0082161231,0.0372398272,0.2170287967,0.0082093626
02:59:27:19.265,61,0.1707641780,0.3532693088,0.0628152043,0.0000000000,0.0000000000,0.0429091118,0.0000000000,0.1701593101,0.3531495035,0.0620625578,0.0000000000,0.0000000000,0.0429147705,0.0000000000,0.0942572728,0.0000000000,0.0346815698,0.1310194582,0.0220733453,0.0260731652,0.0186049733,0.0276840627,0.0000000000,0.8513659835,0.8449500799,0.0000000000,0.0000000000,0.0848385617,0.0892899409,0.1132427007,0.1117784306,0.0429583117,0.0185486171,0.0700317398,0.0586061776,0.0780276060,0.0800608620,0.7245438695,0.7021608949,0.3708588481,0.3447945118,0.2177545130,0.2175140083,0.0746475756,0.0000000000,0.0000000000,0.0048588398,0.3175974488,0.3309505880,0.2743038535,0.2695319951,0.0000000928,0.0000000000,0.0000000000,0.0000000000,-0.0370327048,0.2158771157,-0.0081190281,0.0374811888,0.2159540355,0.0082203234
02:59:27:20.267,61,0.1705113500,0.3517724574,0.0631209835,0.0000000000,0.0000000000,0.0431775264,0.0000000000,0.1699118912,0.3516577482,0.0617211387,0.0000000000,0.0000000000,0.0431831144,0.0000000000,0.0947817937,0.0000000000,0.0351628177,0.1312266439,0.0219857953,0.0259318464,0.0184753742,0.0278208014,0.0000000000,0.8537373543,0.8471118808,0.0000000000,0.0000000000,0.0854359195,0.0898292363,0.1141041964,0.1126941368,0.0429356359,0.0184389576,0.0701450258,0.0587409176,0.0785353482,0.0805790499,0.7263720632,0.7038815022,0.3708707392,0.3446114957,0.2181188911,0.2178823501,0.0746334046,0.0000000000,0.0000000000,0.0048722397,0.3204879761,0.3333686888,0.2740521431,0.2691565156,0.0000000936,0.0000000000,0.0000000000,0.0000000000,-0.0368363261,0.2149636149,-0.0080407439,0.0376711860,0.2150405496,0.0082259206
02:59:27:21.268,61,0.1701454222,0.3503045142,0.0633600727,0.0000000000,0.0000000000,0.0433741510,0.0000000000,0.1695500463,0.3501934409,0.0614910312,0.0000000000,0.0000000000,0.0433796756,0.0000000000,0.0953684524,0.0000000000,0.0355948582,0.1314532012,0.0219219830,0.0257779099,0.0183489453,0.0279395189,0.0000000000,0.8552527428,0.8486710191,0.0000000000,0.0000000000,0.0860335901,0.0903838053,0.1151707843,0.1137460619,0.0429215953,0.0183373336,0.0702095106,0.0588053055,0.0790457502,0.0810990557,0.7280765176,0.7058432698,0.3705057800,0.3441424668,0.2183952034,0.2181620151,0.0746299699,0.0000000000,0.0000000000,0.0048882887,0.3219400942,0.3345733285,0.2736788988,0.2686777413,0.0000000851,0.0000000000,0.0000000000,0.0000000000,-0.0367061384,0.2140674293,-0.0079778945,0.0378212593,0.2141443938,0.0082231816
