Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
02:47:48:13.365,61,0.0006873787,0.0000000000,0.0406168737,0.0000000000,0.0221553128,0.0426646322,0.1208703294,0.0006848532,0.0000000000,0.0774676427,0.0000000000,0.0217417609,0.0426732562,0.1209486797,0.0082298582,0.0217026845,0.0000000000,0.0155706946,0.0190247409,0.0134466123,0.0545642227,0.0144007318,0.0000000000,0.0000000000,0.0000000000,0.0748520866,0.0931461602,0.0076578963,0.0078222491,0.0255971439,0.0258267149,0.0183780678,0.0089291902,0.0807014704,0.0544189177,0.0205364637,0.0208870750,0.0144552626,0.0124271819,0.0099534830,0.0098384852,0.0000000000,0.0000000000,0.0365661196,0.0777421296,0.0791889131,0.0174080115,0.0262197889,0.0287964903,0.0347533487,0.0343875140,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0473201647,-0.0094972644,0.0004492579,0.0248102751,-0.0096700545,-0.0002398996
02:47:48:14.366,61,0.0006325858,0.0000000000,0.0411428176,0.0000000000,0.0232436322,0.0429110155,0.1279656291,0.0006302615,0.0000000000,0.0769143328,0.0000000000,0.0228298604,0.0429198816,0.1280343384,0.0082611050,0.0217829030,0.0000000000,0.0154824657,0.0188989826,0.0133751538,0.0549775138,0.0145637244,0.0000000000,0.0000000000,0.0000000000,0.0844697878,0.1004035845,0.0075565679,0.0077119512,0.0255470723,0.0258091185,0.0183626413,0.0088842083,0.0813220441,0.0550624095,0.0204000343,0.0207569599,0.0142788384,0.0122495769,0.0099007608,0.0097922711,0.0000000000,0.0000000000,0.0362663120,0.0772954151,0.0787292644,0.0176462252,0.0260609090,0.0286661722,0.0345511772,0.0342356339,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0469819605,-0.0099724103,0.0004683666,0.0251314249,-0.0101451501,-0.0002549440
02:47:48:15.368,61,0.0005821661,0.0000000000,0.0421749167,0.0000000000,0.0237555113,0.0431230888,0.1327116936,0.0005800269,0.0000000000,0.0758972242,0.0000000000,0.0233423635,0.0431322642,0.1327724755,0.0082956823,0.0218834542,0.0000000000,0.0153800268,0.0187493712,0.0132999588,0.0554015487,0.0146663366,0.0000000000,0.0000000000,0.0000000000,0.0912024900,0.1053645909,0.0074501238,0.0075982702,0.0254754853,0.0257639810,0.0183457062,0.0088373693,0.0819987729,0.0557511784,0.0202784128,0.0206433889,0.0140922470,0.0120662749,0.0098420074,0.0097425049,0.0000000000,0.0000000000,0.0359410979,0.0768339783,0.0782495067,0.0179231502,0.0258699376,0.0285090208,0.0343441516,0.0340875909,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0463605635,-0.0101959845,0.0004725386,0.0257618092,-0.0103687383,-0.0002670975
02:47:48:16.369,61,0.0005357680,0.0000000000,0.0427085347,0.0000000000,0.0236784779,0.0433285385,0.1363031566,0.0005337993,0.0000000000,0.0753785223,0.0000000000,0.0232658796,0.0433380343,0.1363582015,0.0083426777,0.0220125206,0.0000000000,0.0152862472,0.0186029356,0.0132355727,0.0559699200,0.0147064077,0.0000000000,0.0000000000,0.0000000000,0.0969917178,0.1096459776,0.0073452373,0.0074869501,0.0254300479,0.0257424489,0.0183392167,0.0087926015,0.0833092257,0.0567491427,0.0201804135,0.0205556937,0.0139061799,0.0118858032,0.0097852275,0.0096986890,0.0000000000,0.0000000000,0.0356147140,0.0762349665,0.0776340589,0.0182166193,0.0256824009,0.0283612553,0.0341539197,0.0339592919,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0460437536,-0.0101624252,0.0004677669,0.0260877684,-0.0103352014,-0.0002696014
02:47:48:17.371,61,0.0004930694,0.0000000000,0.0431409180,0.0000000000,0.0252378695,0.0436614230,0.1372495443,0.0004912576,0.0000000000,0.0749372542,0.0000000000,0.0248247012,0.0436711870,0.1373016834,0.0084069110,0.0220637023,0.0000000000,0.0151879638,0.0184443686,0.0131704397,0.0563896261,0.0147381723,0.0000000000,0.0000000000,0.0000000000,0.1002322435,0.1128159538,0.0072467905,0.0073815347,0.0253717750,0.0257053282,0.0183680225,0.0087569552,0.0847437903,0.0579147190,0.0201279745,0.0205165595,0.0137113733,0.0117001366,0.0097262757,0.0096531985,0.0000000000,0.0000000000,0.0352422409,0.0733458251,0.0746952817,0.0185003970,0.0255299266,0.0282368585,0.0339684151,0.0338430889,0.0000000006,0.0000000000,0.0000000000,0.0000000000,-0.0457738824,-0.0108431773,0.0004961804,0.0263516903,-0.0110159209,-0.0002902663
02:47:48:18.373,61,0.0004537746,0.0000000000,0.0436495915,0.0000000000,0.0264922064,0.0440176316,0.1380661428,0.0004521072,0.0000000000,0.0744418725,0.0000000000,0.0260787252,0.0440277196,0.1381177008,0.0084416801,0.0220635496,0.0000000000,0.0150675382,0.0182567034,0.0130457822,0.0564489253,0.0148879010,0.0000000000,0.0000000000,0.0000000000,0.1018110663,0.1144552678,0.0071536805,0.0072805644,0.0252665728,0.0256181750,0.0183586702,0.0087126642,0.0855516046,0.0586950295,0.0200430341,0.0204382353,0.0135006579,0.0115013327,0.0096477428,0.0095843002,0.0000000000,0.0000000000,0.0348259509,0.0709389374,0.0722927451,0.0186982807,0.0253641456,0.0280868653,0.0337011740,0.0336358435,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0454710126,-0.0113907633,0.0005177934,0.0266622379,-0.0115635144,-0.0003082864
02:47:48:19.374,61,0.0004176118,0.0000000000,0.0450673662,0.0000000000,0.0277067814,0.0442299470,0.1439802945,0.0004160772,0.0000000000,0.0730328113,0.0000000000,0.0272941887,0.0442401581,0.1440418512,0.0084347669,0.0220334549,0.0000000000,0.0149271144,0.0180495754,0.0128815705,0.0563746057,0.0150595587,0.0000000000,0.0000000000,0.0000000000,0.1021621674,0.1150971204,0.0070657805,0.0071837879,0.0251191296,0.0254927948,0.0182858072,0.0086674998,0.0859448835,0.0591810085,0.0199274700,0.0203232821,0.0132775540,0.0112936096,0.0095519582,0.0094920099,0.0000000000,0.0000000000,0.0344000943,0.0698863715,0.0712428465,0.0188590866,0.0251533948,0.0278742239,0.0333667323,0.0333498865,0.0000000005,0.0000000000,0.0000000000,0.0000000000,-0.0446100421,-0.0119211962,0.0005316539,0.0275280774,-0.0120939445,-0.0003328972
02:47:48:20.376,61,0.0003843311,0.0000000000,0.0468928628,0.0000000000,0.0277981460,0.0443153307,0.1459248960,0.0003829189,0.0000000000,0.0712327883,0.0000000000,0.0273876227,0.0443255529,0.1459883600,0.0084164003,0.0219915602,0.0000000000,0.0148025593,0.0178698543,0.0127608059,0.0565722771,0.0150954919,0.0000000000,0.0000000000,0.0000000000,0.1021711156,0.1153544113,0.0069863554,0.0070979875,0.0249921083,0.0253951307,0.0181926694,0.0086319000,0.0862516686,0.0595612712,0.0198355839,0.0202288013,0.0130777285,0.0111102220,0.0094570266,0.0094018430,0.0000000000,0.0000000000,0.0340743624,0.0693497956,0.0707124174,0.0190637875,0.0249207690,0.0276321527,0.0330492966,0.0330840275,0.0000000002,0.0000000000,0.0000000000,0.0000000000,-0.0435105301,-0.0119614266,0.0005203086,0.0286431145,-0.0121342046,-0.0003475309
02:47:48:21.377,61,0.0003537028,0.0000000000,0.0504160896,0.0000000000,0.0282856021,0.0444277935,0.1463827342,0.0003524031,0.0000000000,0.0677503273,0.0000000000,0.0278790332,0.0444379598,0.1464451551,0.0084220702,0.0219076741,0.0000000000,0.0147153307,0.0177381728,0.0127089089,0.0573788993,0.0150456447,0.0000000000,0.0000000000,0.0000000000,0.1024237275,0.1157730222,0.0069158054,0.0070231338,0.0249162447,0.0253578257,0.0181308761,0.0086099803,0.0867531970,0.0600495860,0.0197941922,0.0201882329,0.0129115265,0.0109571163,0.0093835769,0.0093361316,0.0000000000,0.0000000000,0.0337649733,0.0681378618,0.0695059225,0.0193163380,0.0247274470,0.0274187457,0.0328082405,0.0329080112,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0413832515,-0.0121749463,0.0005037200,0.0307950936,-0.0123477774,-0.0003802102
02:47:48:22.379,61,0.0003255155,0.0000000000,0.0531243272,0.0000000000,0.0269432589,0.0444490947,0.1464641541,0.0003243193,0.0000000000,0.0650871098,0.0000000000,0.0265401844,0.0444591120,0.1465242207,0.0084335227,0.0217985511,0.0000000000,0.0146369068,0.0176230390,0.0126956413,0.0582884550,0.0149201313,0.0000000000,0.0000000000,0.0000000000,0.1027706712,0.1162573993,0.0068480824,0.0069519300,0.0248782076,0.0253674090,0.0180909671,0.0085833939,0.0873465687,0.0605943613,0.0197757836,0.0201674122,0.0127631193,0.0108222729,0.0093357703,0.0092947632,0.0000000000,0.0000000000,0.0335099511,0.0673712641,0.0687368214,0.0195720438,0.0245534647,0.0272224434,0.0326150097,0.0327714458,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0397567861,-0.0115894973,0.0004606604,0.0324495658,-0.0117624067,-0.0003816355
02:47:48:23.380,61,0.0002995744,0.0000000000,0.0556103364,0.0000000000,0.0253252052,0.0444295555,0.1462252587,0.0002984736,0.0000000000,0.0626442283,0.0000000000,0.0249251053,0.0444393940,0.1462824494,0.0084386775,0.0216550790,0.0000000000,0.0145487525,0.0174993705,0.0126729915,0.0590424091,0.0147545356,0.0000000000,0.0000000000,0.0000000000,0.1030288711,0.1166621372,0.0067805164,0.0068813739,0.0248221811,0.0253604949,0.0180429090,0.0085532404,0.0879078656,0.0611108691,0.0197693147,0.0201580226,0.0126141459,0.0106902318,0.0092893792,0.0092560248,0.0000000000,0.0000000000,0.0332490802,0.0666349530,0.0679954439,0.0198214501,0.0243820325,0.0270270482,0.0324422084,0.0326540843,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0382649153,-0.0108835958,0.0004163747,0.0339683518,-0.0110565843,-0.0003755170
02:47:48:24.382,61,0.0002757007,0.0000000000,0.0576698817,0.0000000000,0.0251421891,0.0444462001,0.1458411217,0.0002746877,0.0000000000,0.0605961457,0.0000000000,0.0247443356,0.0444558263,0.1458954066,0.0084394161,0.0215094332,0.0000000000,0.0144821834,0.0174066480,0.0126577094,0.0596525148,0.0146427378,0.0000000000,0.0000000000,0.0000000000,0.1027422696,0.1165639833,0.0067261355,0.0068244794,0.0247541107,0.0253324471,0.0180037171,0.0085365204,0.0883088410,0.0614902489,0.0197609123,0.0201483369,0.0124912346,0.0105779609,0.0092510413,0.0092235226,0.0000000000,0.0000000000,0.0330096669,0.0660811663,0.0674357936,0.0200320296,0.0242517795,0.0268691126,0.0322902687,0.0325542763,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0370139256,-0.0108041549,0.0003998284,0.0352264084,-0.0109771583,-0.0003866214
02:47:48:25.384,61,0.0002537296,0.0000000000,0.0592987537,0.0000000000,0.0254873689,0.0444819257,0.1450550258,0.0002527972,0.0000000000,0.0589703433,0.0000000000,0.0250913072,0.0444914140,0.1451049894,0.0084181400,0.0213852637,0.0000000000,0.0144239543,0.0173293110,0.0126216672,0.0599751659,0.0146042015,0.0000000000,0.0000000000,0.0000000000,0.1001354605,0.1153598800,0.0066802227,0.0067763804,0.0246570110,0.0252678953,0.0179355033,0.0085220821,0.0884109214,0.0616363995,0.0197114144,0.0200971439,0.0123856384,0.0104786176,0.0092087230,0.0091846529,0.0000000000,0.0000000000,0.0327155627,0.0653974786,0.0667515248,0.0201621130,0.0241257381,0.0267167836,0.0321361870,0.0324512124,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0360207744,-0.0109552545,0.0003945472,0.0362213068,-0.0111282626,-0.0004030087
02:47:48:26.385,61,0.0002335094,0.0000000000,0.0590306967,0.0000000000,0.0267375875,0.0445988961,0.1440411955,0.0002326513,0.0000000000,0.0592153147,0.0000000000,0.0263413452,0.0446083210,0.1440902054,0.0083769578,0.0213174801,0.0000000000,0.0143536339,0.0172427576,0.0125424201,0.0599084795,0.0146649843,0.0000000000,0.0000000000,0.0000000000,0.0916302279,0.1084581986,0.0066419742,0.0067349849,0.0245218202,0.0251443274,0.0178576317,0.0085097244,0.0882182568,0.0615814775,0.0196295697,0.0200185850,0.0122891935,0.0103834420,0.0091648623,0.0091433832,0.0000000000,0.0000000000,0.0324379466,0.0648870468,0.0662426502,0.0201910324,0.0240250714,0.0265950896,0.0319628306,0.0323249511,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0361701958,-0.0115011008,0.0004159247,0.0360573493,-0.0116740605,-0.0004208636
02:47:48:27.387,61,0.0002149005,0.0000000000,0.0591823831,0.0000000000,0.0263707303,0.0447584763,0.1436834782,0.0002141109,0.0000000000,0.0590434782,0.0000000000,0.0259747338,0.0447679721,0.1437320560,0.0083255181,0.0212894678,0.0000000000,0.0142618278,0.0171263125,0.0124195721,0.0596267879,0.0147822127,0.0000000000,0.0000000000,0.0000000000,0.0861968175,0.1028752103,0.0066046789,0.0066944682,0.0243690964,0.0249921829,0.0177699476,0.0084876390,0.0879633129,0.0615173467,0.0195465740,0.0199436955,0.0121801654,0.0102776522,0.0091210706,0.0091033271,0.0000000000,0.0000000000,0.0320767090,0.0642336383,0.0655846819,0.0201672502,0.0239214338,0.0264808200,0.0317909569,0.0321937427,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0360652991,-0.0113409907,0.0004089451,0.0361500680,-0.0115139233,-0.0004161569
02:47:48:28.388,61,0.0001977747,0.0000000000,0.0597812273,0.0000000000,0.0262065474,0.0449902117,0.1432977915,0.0001970479,0.0000000000,0.0584428869,0.0000000000,0.0258112401,0.0449997857,0.1433456242,0.0083077848,0.0212666392,0.0000000000,0.0141994739,0.0170415677,0.0123291649,0.0594031364,0.0148968929,0.0000000000,0.0000000000,0.0000000000,0.0842389166,0.1009506509,0.0065677855,0.0066556241,0.0242534745,0.0248737279,0.0177357346,0.0084789544,0.0878027827,0.0615094826,0.0194753800,0.0198820103,0.0120935440,0.0101909181,0.0090860613,0.0090737697,0.0000000000,0.0000000000,0.0317391455,0.0630914345,0.0644100234,0.0201788247,0.0238548163,0.0264127683,0.0316841379,0.0321312882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0356984623,-0.0112694586,0.0004022339,0.0365158841,-0.0114423903,-0.0004177544
02:47:48:29.390,61,0.0001820136,0.0000000000,0.0599448755,0.0000000000,0.0260224603,0.0452033356,0.1430472285,0.0001813448,0.0000000000,0.0582740419,0.0000000000,0.0256273486,0.0452130064,0.1430944949,0.0082997624,0.0212734230,0.0000000000,0.0141433664,0.0169638097,0.0122498823,0.0592570715,0.0150077632,0.0000000000,0.0000000000,0.0000000000,0.0836589038,0.1003067791,0.0065260273,0.0066110529,0.0241574906,0.0247732662,0.0177188944,0.0084669497,0.0877407342,0.0615792908,0.0194027480,0.0198189430,0.0120140761,0.0101109026,0.0090617379,0.0090551479,0.0000000000,0.0000000000,0.0314374752,0.0623979270,0.0637023300,0.0201872569,0.0237920936,0.0263556335,0.0315926634,0.0320851989,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0355953611,-0.0111891283,0.0003982136,0.0366158783,-0.0113620572,-0.0004159567
02:47:48:30.391,61,0.0001675086,0.0000000000,0.0607267916,0.0000000000,0.0264828838,0.0454443991,0.1429991871,0.0001668931,0.0000000000,0.0575106815,0.0000000000,0.0260886382,0.0454541072,0.1430465281,0.0083212731,0.0212670565,0.0000000000,0.0141035989,0.0168993846,0.0122031244,0.0592716523,0.0150905596,0.0000000000,0.0000000000,0.0000000000,0.0893881693,0.1049912199,0.0064840876,0.0065662963,0.0241066180,0.0247273203,0.0177432206,0.0084506320,0.0879824907,0.0618688576,0.0193645936,0.0197853204,0.0119416323,0.0100376233,0.0090504633,0.0090495385,0.0000000000,0.0000000000,0.0312194508,0.0618387312,0.0631401315,0.0202491153,0.0237514414,0.0263196006,0.0315311626,0.0320647359,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0351290032,-0.0113903433,0.0004000663,0.0370934121,-0.0115632927,-0.0004288427
02:47:48:31.393,61,0.0001541595,0.0000000000,0.0610563233,0.0000000000,0.0261011310,0.0456351601,0.1420693696,0.0001535930,0.0000000000,0.0571832247,0.0000000000,0.0257072169,0.0456447825,0.1421181113,0.0083317095,0.0212416835,0.0000000000,0.0140706291,0.0168548618,0.0121746333,0.0592634603,0.0151139516,0.0000000000,0.0000000000,0.0000000000,0.0912543610,0.1066020727,0.0064427578,0.0065245768,0.0240643471,0.0246962663,0.0177557897,0.0084277205,0.0881237164,0.0620658137,0.0193187408,0.0197421722,0.0118883606,0.0099830022,0.0090490598,0.0090518212,0.0000000000,0.0000000000,0.0310051665,0.0610252321,0.0623496771,0.0202770419,0.0237281062,0.0262970664,0.0315238014,0.0320904851,0.0000000001,0.0000000000,0.0000000000,0.0000000000,-0.0349290408,-0.0112237334,0.0003919711,0.0372947678,-0.0113966921,-0.0004249568
