Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
04:25:30:47.783,61,0.0372011550,0.0679274574,0.0267143678,0.0000000000,0.0000000000,0.0499228612,0.0000000000,0.0365595073,0.0679669380,0.0949639753,0.0000000000,0.0000000000,0.0499263182,0.0000000000,0.0117081050,0.0374127775,0.0000000000,0.0239387881,0.0284829866,0.0167889446,0.0824346617,0.0230449345,0.0000000000,0.0000000000,0.0000000000,0.1152713224,0.1118074730,0.0068072430,0.0071327579,0.0363592394,0.0336736590,0.0237036049,0.0079289805,0.1061209068,0.0688449293,0.0229322482,0.0225365311,0.0228006989,0.0198550150,0.0110025266,0.0107361777,0.0000430625,0.0000000000,0.0243209526,0.0000000000,0.0006960575,0.0232120194,0.0259505883,0.0282747839,0.0294378418,0.0323620364,0.0000001308,0.0000000000,0.0000000000,0.0000000000,-0.0579601452,0.0415885188,-0.0024105127,0.0163048338,0.0415000431,0.0006770100
04:25:30:48.785,61,0.0374815129,0.0681843087,0.0265316628,0.0000000000,0.0000000000,0.0496760085,0.0000000000,0.0368423536,0.0682228133,0.0951370299,0.0000000000,0.0000000000,0.0496794693,0.0000000000,0.0117049348,0.0373757519,0.0000000000,0.0238963850,0.0284704342,0.0168716330,0.0820439905,0.0231488328,0.0000000000,0.0000000000,0.0000000000,0.1150613278,0.1114951298,0.0068177036,0.0071460316,0.0364163406,0.0337069109,0.0236701928,0.0079140775,0.1060139537,0.0688621029,0.0229331348,0.0225432124,0.0229853913,0.0200176369,0.0111082597,0.0108410334,0.0000000000,0.0000000000,0.0243038125,0.0000649057,0.0008007456,0.0231116042,0.0259262677,0.0282425024,0.0294533242,0.0323788784,0.0000001291,0.0000000000,0.0000000000,0.0000000000,-0.0580653884,0.0417453498,-0.0024240012,0.0161932148,0.0416568927,0.0006749199
04:25:30:49.786,61,0.0372662209,0.0683012381,0.0260268245,0.0000000000,0.0000000000,0.0493573248,0.0000000000,0.0366271809,0.0683379993,0.0956416428,0.0000000000,0.0000000000,0.0493608117,0.0000000000,0.0116580110,0.0374270342,0.0000000000,0.0237938389,0.0283592269,0.0168017615,0.0819060728,0.0231691971,0.0000000000,0.0000000000,0.0000000000,0.1147721931,0.1111994162,0.0068110349,0.0071396991,0.0363547616,0.0336525552,0.0236122590,0.0078858379,0.1059755310,0.0688882247,0.0229108948,0.0225294083,0.0229298603,0.0199605078,0.0111130886,0.0108469725,0.0000000000,0.0000000000,0.0242958963,0.0005709771,0.0013068328,0.0230634026,0.0258353669,0.0281533506,0.0294102691,0.0323404670,0.0000001617,0.0000000000,0.0000000000,0.0000000000,-0.0583731979,0.0418165736,-0.0024409990,0.0158850458,0.0417281277,0.0006632102
04:25:30:50.789,61,0.0369926393,0.0681649521,0.0259297434,0.0000000000,0.0000000000,0.0490208417,0.0000000000,0.0363518335,0.0682016388,0.0957392007,0.0000000000,0.0000000000,0.0490243360,0.0000000000,0.0115646366,0.0374272615,0.0000000000,0.0236582104,0.0282035917,0.0166240670,0.0815391988,0.0232277513,0.0000000000,0.0000000000,0.0000000000,0.1132442355,0.1103228480,0.0067970078,0.0071238498,0.0361974873,0.0335084870,0.0235147998,0.0078580026,0.1055881232,0.0686622411,0.0228185598,0.0224446021,0.0228081755,0.0198432077,0.0110676959,0.0108036343,0.0000000000,0.0000000000,0.0242737774,0.0011648545,0.0019035134,0.0229269750,0.0257113986,0.0280221514,0.0292993002,0.0322347619,0.0000001777,0.0000000000,0.0000000000,0.0000000000,-0.0584329516,0.0417332835,-0.0024386225,0.0158258490,0.0416448228,0.0006594184
04:25:30:51.790,61,0.0366032869,0.0682635680,0.0253993943,0.0000000000,0.0000000000,0.0486912765,0.0000000000,0.0359573737,0.0682984442,0.0962700024,0.0000000000,0.0000000000,0.0486948267,0.0000000000,0.0114611937,0.0374914370,0.0000000000,0.0235339459,0.0280580502,0.0164286010,0.0811513662,0.0233992450,0.0000000000,0.0000000000,0.0000000000,0.1107342765,0.1086876318,0.0067908438,0.0071156900,0.0360514298,0.0333640575,0.0234187599,0.0078321025,0.1051819921,0.0684203878,0.0227322783,0.0223631598,0.0226831194,0.0197219551,0.0110165691,0.0107507166,0.0000000000,0.0000000000,0.0242473688,0.0017131763,0.0024549514,0.0227856617,0.0255759452,0.0278804097,0.0291864835,0.0321200117,0.0000001775,0.0000000000,0.0000000000,0.0000000000,-0.0587567687,0.0417933129,-0.0024556527,0.0155021204,0.0417048633,0.0006468629
04:25:30:52.792,61,0.0364573225,0.0683763027,0.0254224278,0.0000000000,0.0000000000,0.0484808274,0.0000000000,0.0358089730,0.0684110448,0.0962696820,0.0000000000,0.0000000000,0.0484843925,0.0000000000,0.0113989618,0.0374740101,0.0000000000,0.0234030280,0.0279127657,0.0163123924,0.0809087977,0.0234821327,0.0000000000,0.0000000000,0.0000000000,0.1101005077,0.1082527861,0.0067770723,0.0071007349,0.0359462462,0.0332676396,0.0233439934,0.0078019518,0.1050298885,0.0683778971,0.0226867497,0.0223188661,0.0226101913,0.0196530018,0.0110003706,0.0107349250,0.0000000000,0.0000000000,0.0242457017,0.0021227943,0.0028655427,0.0227051359,0.0254918411,0.0277922358,0.0290973652,0.0320356525,0.0000002039,0.0000000000,0.0000000000,0.0000000000,-0.0587564036,0.0418622158,-0.0024596902,0.0155161312,0.0417737402,0.0006485181
04:25:30:53.793,61,0.0361945033,0.0683382601,0.0256270804,0.0000000000,0.0000000000,0.0482331701,0.0000000000,0.0355455019,0.0683736727,0.0960786566,0.0000000000,0.0000000000,0.0482367501,0.0000000000,0.0113589494,0.0374578871,0.0000000000,0.0233170986,0.0278197248,0.0162297525,0.0807319358,0.0235114880,0.0000000000,0.0000000000,0.0000000000,0.1099253148,0.1081076264,0.0067727542,0.0070959232,0.0359083451,0.0332387239,0.0232948419,0.0077795698,0.1049321219,0.0683626309,0.0226547830,0.0222911946,0.0225682333,0.0196128264,0.0109897759,0.0107250847,0.0000000000,0.0000000000,0.0242244396,0.0023780894,0.0031192964,0.0226400010,0.0254065786,0.0277021546,0.0290439781,0.0319878086,0.0000001577,0.0000000000,0.0000000000,0.0000000000,-0.0586398765,0.0418390669,-0.0024534587,0.0156410541,0.0417505801,0.0006533761
04:25:30:54.795,61,0.0360789523,0.0685767010,0.0255487151,0.0000000000,0.0000000000,0.0480758101,0.0000000000,0.0354302600,0.0686114430,0.0961794928,0.0000000000,0.0000000000,0.0480794609,0.0000000000,0.0113138463,0.0374508537,0.0000000000,0.0232290123,0.0277492236,0.0162225068,0.0805742368,0.0235819612,0.0000000000,0.0000000000,0.0000000000,0.1094422042,0.1075201184,0.0067772013,0.0071018273,0.0358843990,0.0332085155,0.0232318491,0.0077585047,0.1048397720,0.0683724657,0.0226604789,0.0223010536,0.0226295292,0.0196676143,0.0110383434,0.0107732806,0.0000000000,0.0000000000,0.0241895448,0.0024048584,0.0031418800,0.0225791130,0.0253540128,0.0276524387,0.0290086325,0.0319557860,0.0000001795,0.0000000000,0.0000000000,0.0000000000,-0.0587010570,0.0419847071,-0.0024645750,0.0155931292,0.0418962240,0.0006536492
04:25:30:55.796,61,0.0358431302,0.0683282092,0.0251018610,0.0000000000,0.0000000000,0.0479156487,0.0000000000,0.0351945832,0.0683620125,0.0966121182,0.0000000000,0.0000000000,0.0479193702,0.0000000000,0.0112533141,0.0374514908,0.0000000000,0.0231079813,0.0276330896,0.0161377788,0.0801474452,0.0237026885,0.0000000000,0.0000000000,0.0000000000,0.1074182093,0.1050781533,0.0067867707,0.0071134525,0.0358069874,0.0331263505,0.0231577698,0.0077436445,0.1045288444,0.0682215914,0.0226441566,0.0222955439,0.0226509050,0.0196812171,0.0110486606,0.0107841715,0.0000000000,0.0000000000,0.0241254102,0.0024794573,0.0032127658,0.0224811137,0.0252939351,0.0275951922,0.0289496947,0.0318963453,0.0000001783,0.0000000000,0.0000000000,0.0000000000,-0.0589654781,0.0418327264,-0.0024666914,0.0153205004,0.0417442359,0.0006398892
04:25:30:56.798,61,0.0357803591,0.0686055273,0.0250245593,0.0000000000,0.0000000000,0.0476966016,0.0000000000,0.0351333618,0.0686386451,0.0966747776,0.0000000000,0.0000000000,0.0477003828,0.0000000000,0.0111921998,0.0373003930,0.0000000000,0.0230082050,0.0275590103,0.0160906035,0.0795934275,0.0238144752,0.0000000000,0.0000000000,0.0000000000,0.0974062905,0.0951949805,0.0068215202,0.0071516572,0.0357719734,0.0330824256,0.0230633188,0.0077447533,0.1039761379,0.0679011941,0.0226367451,0.0222999863,0.0228168387,0.0198235866,0.0110973092,0.0108347870,0.0000000000,0.0000000000,0.0240942612,0.0026795100,0.0034087412,0.0223420803,0.0252608899,0.0275597200,0.0288870484,0.0318319015,0.0000001345,0.0000000000,0.0000000000,0.0000000000,-0.0590033047,0.0420021005,-0.0024782775,0.0152732115,0.0419136323,0.0006405059
04:25:30:57.800,61,0.0355915502,0.0687001050,0.0250019841,0.0000000000,0.0000000000,0.0473917164,0.0000000000,0.0349432752,0.0687329844,0.0966940373,0.0000000000,0.0000000000,0.0473955572,0.0000000000,0.0110619180,0.0370499305,0.0000000000,0.0227815062,0.0273268484,0.0158482380,0.0761034265,0.0239861142,0.0000000000,0.0000000000,0.0000000000,0.0815812424,0.0850373879,0.0068416032,0.0071715745,0.0355292186,0.0328577384,0.0229130816,0.0077279401,0.1019274443,0.0673944205,0.0225683171,0.0222439747,0.0228079986,0.0198052134,0.0110782385,0.0108154127,0.0000000000,0.0000000000,0.0239537451,0.0028752908,0.0036012717,0.0221015271,0.0251532551,0.0274438113,0.0287605114,0.0316965319,0.0000001449,0.0000000000,0.0000000000,0.0000000000,-0.0590149164,0.0420598611,-0.0024821772,0.0152593954,0.0419713967,0.0006408096
04:25:30:58.801,61,0.0353225581,0.0686898828,0.0250765439,0.0000000000,0.0000000000,0.0470245667,0.0000000000,0.0346717089,0.0687230751,0.0965752304,0.0000000000,0.0000000000,0.0470285229,0.0000000000,0.0108578401,0.0365599915,0.0000000000,0.0224821977,0.0270319972,0.0154941613,0.0654183254,0.0243014954,0.0000000000,0.0000000000,0.0000000000,0.0262735002,0.0341763571,0.0069006914,0.0072299433,0.0352028534,0.0325475670,0.0226377770,0.0077174339,0.0908400193,0.0635964721,0.0224120095,0.0221079011,0.0229093954,0.0198781826,0.0110475486,0.0107878847,0.0000000000,0.0000000000,0.0237524938,0.0031153765,0.0038401466,0.0216487255,0.0250166822,0.0272888970,0.0285189394,0.0314392634,0.0000001132,0.0000000000,0.0000000000,0.0000000000,-0.0589424185,0.0420536175,-0.0024787635,0.0153049063,0.0419651866,0.0006426254
04:25:30:59.803,61,0.0347997397,0.0683641210,0.0255098678,0.0000000000,0.0000000000,0.0465950258,0.0000000000,0.0341445096,0.0683992952,0.0960613191,0.0000000000,0.0000000000,0.0465991870,0.0000000000,0.0106152631,0.0359177291,0.0000000000,0.0221133307,0.0266453493,0.0150140207,0.0556191765,0.0248827934,0.0000000000,0.0000000000,0.0000000000,0.0105015300,0.0202697814,0.0069879000,0.0073153181,0.0347462408,0.0321163423,0.0223258249,0.0077216579,0.0819510370,0.0586869121,0.0221936125,0.0219125487,0.0230123736,0.0199338533,0.0109727168,0.0107120359,0.0000000000,0.0000000000,0.0234990269,0.0035235975,0.0042518117,0.0210702736,0.0248387475,0.0270760730,0.0281950552,0.0310942493,0.0000001113,0.0000000000,0.0000000000,0.0000000000,-0.0586292520,0.0418547131,-0.0024539332,0.0155695053,0.0417663306,0.0006506332
04:25:31:00.804,61,0.0342953503,0.0682693124,0.0256734174,0.0000000000,0.0000000000,0.0461529829,0.0000000000,0.0336341634,0.0683052614,0.0958076045,0.0000000000,0.0000000000,0.0461573936,0.0000000000,0.0103750890,0.0347830318,0.0000000000,0.0217326246,0.0262550078,0.0145165743,0.0498330742,0.0259112194,0.0000000000,0.0000000000,0.0000000000,0.0023695668,0.0134668816,0.0071083340,0.0074364254,0.0342797302,0.0316808373,0.0220200978,0.0077387453,0.0770576149,0.0555714183,0.0219788477,0.0217209160,0.0232475046,0.0200981740,0.0109321326,0.0106663685,0.0000000000,0.0000000000,0.0232359935,0.0039249165,0.0046582799,0.0204295553,0.0246586893,0.0268536210,0.0278586559,0.0307334028,0.0000001217,0.0000000000,0.0000000000,0.0000000000,-0.0584745407,0.0417967960,-0.0024440745,0.0156693626,0.0417084806,0.0006538977
04:25:31:01.806,61,0.0336246602,0.0681476742,0.0257366784,0.0000000000,0.0000000000,0.0456973203,0.0000000000,0.0329616405,0.0681840926,0.0956905484,0.0000000000,0.0000000000,0.0457020886,0.0000000000,0.0101228543,0.0335335955,0.0000000000,0.0213240460,0.0258204397,0.0139717823,0.0457863957,0.0268843547,0.0000000000,0.0020105448,0.0000000000,0.0000000000,0.0101237604,0.0072333380,0.0075608091,0.0337304361,0.0311746504,0.0217075590,0.0077670198,0.0733484253,0.0529688112,0.0217428450,0.0215071719,0.0234272797,0.0202111229,0.0108519047,0.0105816806,0.0000000000,0.0000000000,0.0229472686,0.0043401532,0.0050767595,0.0197733939,0.0244377498,0.0265949015,0.0274911765,0.0303494595,0.0000001075,0.0000000000,0.0000000000,0.0000000000,-0.0584032722,0.0417224653,-0.0024367534,0.0157080218,0.0416341908,0.0006543419
04:25:31:02.807,61,0.0330680609,0.0681469664,0.0254596714,0.0000000000,0.0000000000,0.0453116745,0.0000000000,0.0324041881,0.0681826100,0.0959003940,0.0000000000,0.0000000000,0.0453168079,0.0000000000,0.0099000614,0.0323226899,0.0000000000,0.0209328588,0.0253945142,0.0134467231,0.0435160175,0.0277113151,0.0000000000,0.0053953766,0.0000000000,0.0000000000,0.0083260536,0.0073935622,0.0077235140,0.0331999473,0.0306898896,0.0214411449,0.0078222975,0.0713629276,0.0514057912,0.0215467513,0.0213321634,0.0236655641,0.0203737579,0.0107766725,0.0105017284,0.0000000000,0.0000000000,0.0226852018,0.0046037547,0.0053417617,0.0191524774,0.0242436938,0.0263628624,0.0271425582,0.0299905241,0.0000000994,0.0000000000,0.0000000000,0.0000000000,-0.0585313588,0.0417218804,-0.0024420561,0.0155389560,0.0416336469,0.0006472913
04:25:31:03.809,61,0.0325520188,0.0680060610,0.0247519258,0.0000000000,0.0000000000,0.0449529812,0.0000000000,0.0318882838,0.0680398419,0.0965394527,0.0000000000,0.0000000000,0.0449586250,0.0000000000,0.0096960822,0.0314681120,0.0000000000,0.0205724910,0.0249905456,0.0129302833,0.0420897715,0.0285118241,0.0000000000,0.0088941064,0.0000000000,0.0000000000,0.0072753215,0.0075744498,0.0079082148,0.0327148326,0.0302507505,0.0212403126,0.0078875450,0.0701225176,0.0503235273,0.0213873163,0.0211924706,0.0238473937,0.0204840861,0.0106856115,0.0104067102,0.0000000000,0.0000000000,0.0224808138,0.0050211167,0.0057622120,0.0185798053,0.0240736175,0.0261620637,0.0268420652,0.0296905674,0.0000001346,0.0000000000,0.0000000000,0.0000000000,-0.0589216165,0.0416354761,-0.0024532229,0.0151070468,0.0415472873,0.0006279942
04:25:31:04.811,61,0.0322650038,0.0681481361,0.0235569645,0.0000000000,0.0000000000,0.0446561165,0.0000000000,0.0316002592,0.0681780577,0.0976897255,0.0000000000,0.0000000000,0.0446623527,0.0000000000,0.0095057189,0.0307048578,0.0000000000,0.0202508755,0.0246332753,0.0124471784,0.0410944074,0.0294033680,0.0000000000,0.0116579589,0.0000000000,0.0000000000,0.0066679805,0.0077481163,0.0080838073,0.0322647542,0.0298472047,0.0210647676,0.0079556769,0.0692221597,0.0494627133,0.0212394726,0.0210592058,0.0240520407,0.0206165388,0.0106098093,0.0103231771,0.0000000000,0.0000000000,0.0223078653,0.0052963253,0.0060393233,0.0180355795,0.0239338316,0.0259960406,0.0265869889,0.0294362903,0.0000001408,0.0000000000,0.0000000000,0.0000000000,-0.0596234575,0.0417217948,-0.0024875626,0.0143776629,0.0416336395,0.0005989198
04:25:31:05.812,61,0.0319687985,0.0683489144,0.0229629073,0.0000000000,0.0000000000,0.0444121994,0.0000000000,0.0313025825,0.0683766827,0.0982636213,0.0000000000,0.0000000000,0.0444191135,0.0000000000,0.0093298499,0.0300474185,0.0000000000,0.0199380722,0.0242718682,0.0119780470,0.0403337665,0.0301874261,0.0000000000,0.0131640984,0.0000000000,0.0000000000,0.0062809307,0.0079268701,0.0082645360,0.0318383761,0.0294659659,0.0209146682,0.0080257012,0.0685649440,0.0487666838,0.0211104006,0.0209444780,0.0242143385,0.0207115933,0.0105201770,0.0102261510,0.0000000000,0.0000000000,0.0221691001,0.0056263898,0.0063721314,0.0175335389,0.0237911455,0.0258307923,0.0263477564,0.0292074680,0.0000001823,0.0000000000,0.0000000000,0.0000000000,-0.0599734187,0.0418442152,-0.0025094959,0.0140150161,0.0417560786,0.0005855333
