Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
02:55:32:25.803,61,0.0012136763,0.1232560799,0.0000000000,0.0317720473,0.0000000000,0.0187479090,0.0074351300,0.0012175998,0.1230510920,0.1501956433,0.0000000000,0.0000000000,0.0187518597,0.0074007427,0.0133381477,0.0104772141,0.0000000000,0.0191701949,0.0209945645,0.0119164856,0.0398637131,0.0000000000,0.0061049252,0.0000000000,0.0000000000,0.0324356854,0.0420886725,0.0079142982,0.0077503286,0.0307029299,0.0322827734,0.0224875119,0.0130802346,0.0769984350,0.0482834280,0.0179725979,0.0188708268,0.0131041333,0.0115882074,0.0109458799,0.0115146292,0.0000000000,0.0000000000,0.0330166221,0.0682621673,0.0682473630,0.0134309651,0.0206273943,0.0222602766,0.0353301205,0.0323517248,0.0000000194,0.0000000000,0.0000000000,0.0000000000,-0.0914894938,0.0754839331,-0.0069093746,-0.0193534419,0.0753069893,-0.0014601188
02:55:32:26.805,61,0.0011194489,0.1211796850,0.0000000000,0.0301817581,0.0000000000,0.0188055914,0.0081389993,0.0011230680,0.1209913790,0.1485913098,0.0000000000,0.0000000000,0.0188096259,0.0081030522,0.0133138150,0.0106207365,0.0000000000,0.0191403814,0.0209538732,0.0118724862,0.0398130007,0.0000000000,0.0061932602,0.0000000000,0.0000000000,0.0325786471,0.0416752398,0.0079009878,0.0077417819,0.0306684412,0.0322564393,0.0224382691,0.0130648902,0.0769368410,0.0482593626,0.0179416016,0.0188427381,0.0130651528,0.0115501750,0.0109066200,0.0114797913,0.0000000000,0.0000000000,0.0329668596,0.0686998814,0.0686848909,0.0134247690,0.0206033327,0.0222439263,0.0352343284,0.0322993882,0.0000000250,0.0000000000,0.0000000000,0.0000000000,-0.0905207843,0.0742138252,-0.0067209662,-0.0183864906,0.0740369931,-0.0013636955
02:55:32:27.806,61,0.0010315721,0.1215088964,0.0000000000,0.0301217940,0.0000000000,0.0187943168,0.0088265194,0.0010349072,0.1213196293,0.1485357285,0.0000000000,0.0000000000,0.0187983848,0.0087904567,0.0132526541,0.0107465321,0.0000000000,0.0190836228,0.0208951216,0.0118222758,0.0396931469,0.0000000000,0.0062676361,0.0000000000,0.0000000000,0.0325234495,0.0411382839,0.0078932410,0.0077389092,0.0306120571,0.0322071575,0.0223575439,0.0130259618,0.0768561587,0.0482519306,0.0179020446,0.0188030712,0.0130321905,0.0115175657,0.0108872382,0.0114649059,0.0000000000,0.0000000000,0.0329603255,0.0692515820,0.0692371801,0.0133903632,0.0205556806,0.0222052392,0.0351229236,0.0322254263,0.0000000226,0.0000000000,0.0000000000,0.0000000000,-0.0904855803,0.0744149387,-0.0067366329,-0.0183496866,0.0742380768,-0.0013646762
02:55:32:28.808,61,0.0009500782,0.1219193041,0.0000000000,0.0302800220,0.0000000000,0.0187242962,0.0093162078,0.0009531499,0.1217275336,0.1487073600,0.0000000000,0.0000000000,0.0187283456,0.0092800502,0.0132018216,0.0108084353,0.0000000000,0.0190834738,0.0209067483,0.0118096080,0.0395952575,0.0000000000,0.0063338079,0.0000000000,0.0000000000,0.0323392972,0.0405267105,0.0079103382,0.0077605047,0.0306079797,0.0322065838,0.0223117191,0.0130079677,0.0767607391,0.0482017286,0.0178773664,0.0187785979,0.0130547266,0.0115340874,0.0108889081,0.0114721088,0.0000000000,0.0000000000,0.0329656973,0.0697704405,0.0697567463,0.0133456010,0.0205121227,0.0221674703,0.0350627154,0.0321846828,0.0000000247,0.0000000000,0.0000000000,0.0000000000,-0.0905884430,0.0746658519,-0.0067670937,-0.0184457321,0.0744889751,-0.0013764716
02:55:32:29.809,61,0.0008747469,0.1228341982,0.0000000000,0.0303261112,0.0000000000,0.0185989141,0.0096234139,0.0008775750,0.1226385459,0.1487760246,0.0000000000,0.0000000000,0.0186029319,0.0095881838,0.0131560462,0.0108668758,0.0000000000,0.0191019159,0.0209429190,0.0118289208,0.0395352617,0.0000000000,0.0062666200,0.0000000000,0.0000000000,0.0321940072,0.0400916599,0.0079358071,0.0077869724,0.0306266751,0.0322098136,0.0222888775,0.0129890768,0.0767825842,0.0482346490,0.0178771261,0.0187795218,0.0130999656,0.0115684913,0.0109295333,0.0115154814,0.0000000000,0.0000000000,0.0329410285,0.0699779540,0.0699651465,0.0133160045,0.0204545744,0.0221094489,0.0350396112,0.0321646370,0.0000000238,0.0000000000,0.0000000000,0.0000000000,-0.0906265005,0.0752249211,-0.0068208082,-0.0184730366,0.0750479773,-0.0013888930
02:55:32:30.811,61,0.0008052412,0.1234312281,0.0000000000,0.0309068803,0.0000000000,0.0184906889,0.0097549241,0.0008078446,0.1232300699,0.1493675113,0.0000000000,0.0000000000,0.0184946638,0.0097203432,0.0131286038,0.0108866924,0.0000000000,0.0191572756,0.0210186467,0.0118765486,0.0395283811,0.0000000000,0.0062038884,0.0000000000,0.0000000000,0.0319500864,0.0396129750,0.0079734353,0.0078244871,0.0306440573,0.0322163850,0.0223044492,0.0129968273,0.0768449754,0.0482840538,0.0179028530,0.0188075379,0.0131682064,0.0116228890,0.0109815514,0.0115696238,0.0000000000,0.0000000000,0.0329329222,0.0700513795,0.0700393766,0.0133057134,0.0204075444,0.0220632218,0.0350197852,0.0321433172,0.0000000176,0.0000000000,0.0000000000,0.0000000000,-0.0909842998,0.0755902082,-0.0068810419,-0.0188262910,0.0754132420,-0.0014223643
02:55:32:31.813,61,0.0007411795,0.1229652911,0.0000000000,0.0312559344,0.0000000000,0.0184355453,0.0098031154,0.0007435757,0.1227641851,0.1496859044,0.0000000000,0.0000000000,0.0184394941,0.0097693326,0.0131250480,0.0108852228,0.0000000000,0.0192521960,0.0211287178,0.0119512770,0.0395373665,0.0000000000,0.0060948124,0.0000000000,0.0000000000,0.0317070484,0.0392655917,0.0080197835,0.0078701004,0.0307129398,0.0322739854,0.0223592035,0.0130264321,0.0769495890,0.0483351909,0.0179496761,0.0188556984,0.0132437814,0.0116838301,0.0110298870,0.0116169658,0.0000000000,0.0000000000,0.0329941884,0.0700712204,0.0700600594,0.0133065190,0.0204091966,0.0220648758,0.0350280330,0.0321427211,0.0000000168,0.0000000000,0.0000000000,0.0000000000,-0.0911801904,0.0753057972,-0.0068697701,-0.0190393198,0.0751288682,-0.0014330122
02:55:32:32.814,61,0.0006821720,0.1251632869,0.0000000000,0.0329751596,0.0000000000,0.0183644537,0.0096985959,0.0006843774,0.1249440312,0.1514294595,0.0000000000,0.0000000000,0.0183683671,0.0096661653,0.0131161390,0.0108223958,0.0000000000,0.0193314105,0.0212341044,0.0120213805,0.0395801626,0.0000000000,0.0058473637,0.0000000000,0.0000000000,0.0312680490,0.0389783718,0.0080603128,0.0079065412,0.0307705570,0.0323198326,0.0223995373,0.0130512910,0.0769866779,0.0483279414,0.0179960933,0.0188992489,0.0133305416,0.0117573086,0.0110877203,0.0116640190,0.0000000000,0.0000000000,0.0330668837,0.0698960349,0.0698857829,0.0132885305,0.0204657074,0.0221200138,0.0351254754,0.0321940258,0.0000000138,0.0000000000,0.0000000000,0.0000000000,-0.0922329351,0.0766503960,-0.0070734131,-0.0200845227,0.0764733702,-0.0015388275
02:55:32:33.816,61,0.0006278398,0.1285766661,0.0000000000,0.0350968130,0.0000000000,0.0182549991,0.0095246015,0.0006298695,0.1283315867,0.1535999775,0.0000000000,0.0000000000,0.0182588734,0.0094940038,0.0130739873,0.0107481852,0.0000000000,0.0193494242,0.0212650672,0.0120528964,0.0397240222,0.0000000000,0.0055537620,0.0000000000,0.0000000000,0.0309079047,0.0388094224,0.0080835670,0.0079223011,0.0307417903,0.0322672911,0.0224159248,0.0130628180,0.0770933479,0.0483887754,0.0180599969,0.0189620499,0.0133760190,0.0117951753,0.0111428630,0.0117109437,0.0000000000,0.0000000000,0.0330646038,0.0691283196,0.0691212192,0.0132907797,0.0204935931,0.0221430697,0.0352351293,0.0322444700,0.0000000115,0.0000000000,0.0000000000,0.0000000000,-0.0935398787,0.0787382424,-0.0073695322,-0.0213733222,0.0785610005,-0.0016824428
02:55:32:34.817,61,0.0006382590,0.1310100108,0.0000000000,0.0355070755,0.0000000000,0.0181267094,0.0089294733,0.0006401805,0.1307525188,0.1540284306,0.0000000000,0.0000000000,0.0181305241,0.0089032734,0.0129934521,0.0106944535,0.0000000000,0.0193331260,0.0212585796,0.0120415781,0.0398803875,0.0000000000,0.0052430574,0.0000000000,0.0000000000,0.0304693338,0.0385118499,0.0080809770,0.0079107424,0.0306216311,0.0321049578,0.0223609488,0.0130731948,0.0769607946,0.0482823439,0.0180758853,0.0189783759,0.0133816199,0.0117983501,0.0111555336,0.0117142126,0.0000000000,0.0000000000,0.0329883993,0.0684422925,0.0684365630,0.0132841645,0.0204632040,0.0221011247,0.0352938920,0.0322498083,0.0000000077,0.0000000000,0.0000000000,0.0000000000,-0.0937897637,0.0802255347,-0.0075293258,-0.0216206051,0.0800482109,-0.0017342601
02:55:32:35.820,61,0.0006040835,0.1332499087,0.0000000000,0.0359867625,0.0000000000,0.0179641582,0.0086014057,0.0006058667,0.1329802126,0.1545499861,0.0000000000,0.0000000000,0.0179679077,0.0085777389,0.0129214078,0.0106488587,0.0000000000,0.0192874018,0.0212169066,0.0120134512,0.0401234142,0.0000000000,0.0049607116,0.0000000000,0.0000000000,0.0302005056,0.0383711644,0.0080619892,0.0078843646,0.0304660928,0.0319091678,0.0223162211,0.0130845075,0.0768400803,0.0481910184,0.0180942938,0.0189964790,0.0133747365,0.0117885880,0.0111656943,0.0117177209,0.0000000000,0.0000000000,0.0329265483,0.0679568425,0.0679522082,0.0133026261,0.0204117727,0.0220423006,0.0353598818,0.0322660059,0.0000000046,0.0000000000,0.0000000000,0.0000000000,-0.0940969661,0.0815947428,-0.0076834010,-0.0219102651,0.0814173371,-0.0017876828
02:55:32:36.822,61,0.0005648755,0.1319407225,0.0000000000,0.0355434492,0.0000000000,0.0178703740,0.0084168743,0.0005665244,0.1316789687,0.1541149467,0.0000000000,0.0000000000,0.0178740956,0.0083953291,0.0128927585,0.0106098959,0.0000000000,0.0193088371,0.0212418139,0.0120157562,0.0403538942,0.0000000000,0.0046355408,0.0000000000,0.0000000000,0.0299251731,0.0383083969,0.0080656558,0.0078802928,0.0303650517,0.0317681096,0.0223221779,0.0131318467,0.0767480135,0.0480938256,0.0181362964,0.0190393999,0.0133983251,0.0118053434,0.0111677041,0.0117093651,0.0000000000,0.0000000000,0.0328235514,0.0673160702,0.0673122928,0.0133420527,0.0204036534,0.0220252331,0.0354422517,0.0322968289,0.0000000012,0.0000000000,0.0000000000,0.0000000000,-0.0938381702,0.0807943493,-0.0075868415,-0.0216417648,0.0806169286,-0.0017483437
02:55:32:37.823,61,0.0005246406,0.1332144737,0.0000000000,0.0359899513,0.0000000000,0.0177528318,0.0083162803,0.0005261623,0.1329447180,0.1545848101,0.0000000000,0.0000000000,0.0177565347,0.0082965009,0.0128710708,0.0105634183,0.0000000000,0.0193092413,0.0212457124,0.0120234983,0.0406709239,0.0000000000,0.0043435618,0.0000000000,0.0000000000,0.0298957769,0.0384592637,0.0080544949,0.0078609213,0.0302672517,0.0316403434,0.0223375242,0.0131593067,0.0767754540,0.0480917022,0.0181796607,0.0190838315,0.0134186652,0.0118192667,0.0111931032,0.0117274085,0.0000000000,0.0000000000,0.0327388123,0.0667808875,0.0667776540,0.0133970706,0.0203809515,0.0219962392,0.0355346650,0.0323390327,0.0000000008,0.0000000000,0.0000000000,0.0000000000,-0.0941183493,0.0815731436,-0.0076830992,-0.0219122488,0.0813956931,-0.0017873670
02:55:32:38.825,61,0.0004853900,0.1332367510,0.0000000000,0.0363316014,0.0000000000,0.0176955499,0.0086239250,0.0004867928,0.1329647899,0.1549516767,0.0000000000,0.0000000000,0.0176992342,0.0086057689,0.0128331874,0.0105084907,0.0000000000,0.0192879345,0.0212315451,0.0120242927,0.0408871844,0.0000000000,0.0040299613,0.0000000000,0.0000000000,0.0294646863,0.0383226275,0.0080552064,0.0078547020,0.0301775467,0.0315274671,0.0223360490,0.0131699797,0.0768110082,0.0481123179,0.0182352234,0.0191373155,0.0134387147,0.0118330913,0.0112222489,0.0117454585,0.0000000000,0.0000000000,0.0326964371,0.0662402585,0.0662380084,0.0134254014,0.0204335600,0.0220381450,0.0356328525,0.0323797539,0.0000000009,0.0000000000,0.0000000000,0.0000000000,-0.0943416134,0.0815871879,-0.0077026011,-0.0221202318,0.0814096779,-0.0018046406
02:55:32:39.826,61,0.0005111640,0.1341097504,0.0000000000,0.0371555611,0.0000000000,0.0176703855,0.0082345242,0.0005125509,0.1338292956,0.1557789445,0.0000000000,0.0000000000,0.0176740512,0.0082176961,0.0127665494,0.0104344543,0.0000000000,0.0191839263,0.0211379416,0.0119990958,0.0408665091,0.0000000000,0.0037716916,0.0000000000,0.0000000000,0.0290654935,0.0381359830,0.0080411788,0.0078349486,0.0300542675,0.0313801616,0.0222902056,0.0131335165,0.0768546909,0.0482074693,0.0182698388,0.0191682559,0.0134244291,0.0118191773,0.0112704169,0.0117828706,0.0000000000,0.0000000000,0.0326639935,0.0656568334,0.0656550080,0.0134113692,0.0204632357,0.0220584460,0.0357111730,0.0324035808,0.0000000016,0.0000000000,0.0000000000,0.0000000000,-0.0948411748,0.0821215585,-0.0077942051,-0.0226209089,0.0819439963,-0.0018576472
02:55:32:40.828,61,0.0007070339,0.1343380213,0.0000000000,0.0374486074,0.0000000000,0.0176723786,0.0075191278,0.0007089540,0.1340551674,0.1560216397,0.0000000000,0.0000000000,0.0176760256,0.0075029582,0.0127673987,0.0103069143,0.0000000000,0.0191448852,0.0211215820,0.0120542347,0.0409193560,0.0000000000,0.0035080696,0.0000000000,0.0000000000,0.0290919617,0.0384438820,0.0080386214,0.0078268535,0.0300354175,0.0313516036,0.0223489981,0.0131202405,0.0770935565,0.0483991764,0.0183403157,0.0192326270,0.0134655032,0.0118523678,0.0113695897,0.0118655078,0.0000000000,0.0000000000,0.0328189656,0.0653225332,0.0653209984,0.0134194717,0.0205774158,0.0221606735,0.0358909667,0.0325139053,0.0000000036,0.0000000000,0.0000000000,0.0000000000,-0.0949878544,0.0822613165,-0.0078195678,-0.0227990560,0.0820838138,-0.0018754833
02:55:32:41.830,61,0.0007934909,0.1348901689,0.0000000000,0.0372302979,0.0000000000,0.0176414829,0.0069484222,0.0007955690,0.1346063763,0.1557847857,0.0000000000,0.0000000000,0.0176451094,0.0069330707,0.0127530210,0.0101891207,0.0000000000,0.0190720800,0.0210564658,0.0120685548,0.0408723094,0.0000000000,0.0033286314,0.0000000000,0.0000000000,0.0289264694,0.0385618843,0.0080413632,0.0078258915,0.0299986284,0.0313133150,0.0224030148,0.0130975749,0.0773189366,0.0485915765,0.0184131395,0.0193026923,0.0134758828,0.0118607981,0.0114460159,0.0119290305,0.0000000000,0.0000000000,0.0329734683,0.0653934851,0.0653921589,0.0134243574,0.0206683688,0.0222417433,0.0360424630,0.0326131955,0.0000000049,0.0000000000,0.0000000000,0.0000000000,-0.0948410183,0.0825984031,-0.0078396564,-0.0226655174,0.0824209303,-0.0018721923
02:55:32:42.831,61,0.0007878170,0.1348711401,0.0000000000,0.0367183909,0.0000000000,0.0175997000,0.0067896894,0.0007898632,0.1345905811,0.1552515477,0.0000000000,0.0000000000,0.0176032949,0.0067743422,0.0127369734,0.0100628706,0.0000000000,0.0190253500,0.0210271738,0.0120909568,0.0407666117,0.0000000000,0.0032064912,0.0000000000,0.0000000000,0.0288511571,0.0386676677,0.0080505488,0.0078334520,0.0300167426,0.0313413441,0.0224414822,0.0130694397,0.0774285272,0.0486889295,0.0184360370,0.0193214435,0.0135049317,0.0118838660,0.0115095312,0.0119830342,0.0000000000,0.0000000000,0.0331558213,0.0657399371,0.0657387450,0.0134008471,0.0207460932,0.0223120898,0.0361503214,0.0326846540,0.0000000065,0.0000000000,0.0000000000,0.0000000000,-0.0945164561,0.0825861543,-0.0078117433,-0.0223538969,0.0824087337,-0.0018461820
02:55:32:43.833,61,0.0007558436,0.1340830475,0.0000000000,0.0366973057,0.0000000000,0.0175389107,0.0070110629,0.0007577983,0.1338060051,0.1552117467,0.0000000000,0.0000000000,0.0175424945,0.0069953552,0.0127117336,0.0100080138,0.0000000000,0.0189876985,0.0210099667,0.0121104522,0.0406972542,0.0000000000,0.0031398321,0.0000000000,0.0000000000,0.0288710818,0.0387074240,0.0080518946,0.0078341421,0.0300479271,0.0313824862,0.0224602595,0.0130336341,0.0774855316,0.0487508774,0.0184217840,0.0193019975,0.0135359364,0.0119108325,0.0115661742,0.0120364800,0.0000000000,0.0000000000,0.0333357230,0.0663390756,0.0663379505,0.0133739701,0.0207780227,0.0223479513,0.0362175182,0.0327337757,0.0000000096,0.0000000000,0.0000000000,0.0000000000,-0.0944959670,0.0821045563,-0.0077643087,-0.0223419461,0.0819271803,-0.0018343640
