Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
02:46:03:42.201,61,0.0490876436,0.1352978647,0.0587767735,0.0000000000,0.0000000000,0.0296075195,0.0000000000,0.0490995608,0.1356188804,0.0575877167,0.0000000000,0.0000000000,0.0296133365,0.0000000000,0.0057068686,0.0139782773,0.0000000000,0.0129787987,0.0155277206,0.0078526782,0.0373935774,0.0201924946,0.0000000000,0.1324633211,0.1372397244,0.0000000000,0.0000000000,0.0151977837,0.0152909448,0.0302726161,0.0295413155,0.0213468987,0.0097763008,0.0991632119,0.0683383793,0.0320080332,0.0321610346,0.0158131253,0.0134238368,0.0195671823,0.0195982680,0.0000000000,0.0000000000,0.0364593901,0.0156833399,0.0159166846,0.0126926219,0.0375660025,0.0408632122,0.0499863699,0.0526105277,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0350576378,0.0828959346,-0.0029122054,0.0357820801,0.0827018395,0.0029653667
02:46:03:43.203,61,0.0491010360,0.1353354156,0.0587880015,0.0000000000,0.0000000000,0.0295033790,0.0000000000,0.0491128825,0.1356565058,0.0575468652,0.0000000000,0.0000000000,0.0295091178,0.0000000000,0.0057162819,0.0140045881,0.0000000000,0.0129696690,0.0155438446,0.0078945300,0.0373739526,0.0200502854,0.0000000000,0.1328454912,0.1377220303,0.0000000000,0.0000000000,0.0152275190,0.0153275542,0.0303816907,0.0296518486,0.0213922430,0.0097530494,0.0995441154,0.0686020777,0.0321155787,0.0322711766,0.0158702247,0.0134814158,0.0197335966,0.0197703168,0.0000000000,0.0000000000,0.0366066173,0.0158058908,0.0160409659,0.0126877306,0.0377087295,0.0410185382,0.0503219925,0.0529612452,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0350326970,0.0829188600,-0.0029109432,0.0357888453,0.0827248022,0.0029667551
02:46:03:44.204,61,0.0492205434,0.1358309090,0.0591184646,0.0000000000,0.0000000000,0.0293584466,0.0000000000,0.0492322519,0.1361539662,0.0571954213,0.0000000000,0.0000000000,0.0293641165,0.0000000000,0.0057152677,0.0140169468,0.0000000000,0.0129328333,0.0155198388,0.0079073608,0.0373321250,0.0199541654,0.0000000000,0.1331689656,0.1380401552,0.0000000000,0.0000000000,0.0152375158,0.0153437247,0.0303941630,0.0296676755,0.0214004926,0.0097293863,0.0997926444,0.0687910989,0.0322161168,0.0323710926,0.0158791747,0.0134927295,0.0198434815,0.0198845286,0.0000000000,0.0000000000,0.0366515703,0.0159963258,0.0162326042,0.0126848025,0.0377622396,0.0410822034,0.0505698398,0.0532286651,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0348178707,0.0832222998,-0.0029037367,0.0359891206,0.0830282718,0.0029943446
02:46:03:45.206,61,0.0492261946,0.1356751472,0.0594392419,0.0000000000,0.0000000000,0.0292200409,0.0000000000,0.0492377430,0.1360000521,0.0568789579,0.0000000000,0.0000000000,0.0292256381,0.0000000000,0.0057187020,0.0140285399,0.0000000000,0.0129094692,0.0155038871,0.0079106260,0.0372846723,0.0198697075,0.0000000000,0.1333201528,0.1382071078,0.0000000000,0.0000000000,0.0152546326,0.0153666390,0.0303994752,0.0296762642,0.0214188322,0.0097221993,0.0999061242,0.0688736290,0.0322844423,0.0324379578,0.0158869550,0.0135017782,0.0199071374,0.0199536011,0.0000000000,0.0000000000,0.0367077403,0.0162665285,0.0165050793,0.0126780812,0.0377898626,0.0411180370,0.0507324263,0.0534129180,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0346254967,0.0831276551,-0.0028844003,0.0361846909,0.0829336643,0.0030071619
02:46:03:46.207,61,0.0493642949,0.1356309056,0.0599017665,0.0000000000,0.0000000000,0.0291252043,0.0000000000,0.0493755974,0.1359585673,0.0564242899,0.0000000000,0.0000000000,0.0291307606,0.0000000000,0.0057304334,0.0140233720,0.0000000000,0.0129090818,0.0155126238,0.0079285223,0.0372895002,0.0198140070,0.0000000000,0.1334541291,0.1383900344,0.0000000000,0.0000000000,0.0152805420,0.0153980115,0.0304262973,0.0297027994,0.0214681495,0.0097290594,0.1000071988,0.0689329430,0.0323439725,0.0324925855,0.0159226656,0.0135366479,0.0199783519,0.0200282335,0.0000000000,0.0000000000,0.0368926078,0.0166545548,0.0168945063,0.0126734320,0.0378586687,0.0411906056,0.0508512445,0.0535575822,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0343487859,0.0831015110,-0.0028604548,0.0364663303,0.0829074532,0.0030295961
02:46:03:47.209,61,0.0496661179,0.1355413049,0.0602364168,0.0000000000,0.0000000000,0.0290424861,0.0000000000,0.0496770889,0.1358708739,0.0560850203,0.0000000000,0.0000000000,0.0290479697,0.0000000000,0.0057391808,0.0139781442,0.0000000000,0.0128853256,0.0154856248,0.0079219192,0.0372333489,0.0197652150,0.0000000000,0.1333134621,0.1381841153,0.0000000000,0.0000000000,0.0152779426,0.0154001461,0.0303838737,0.0296691246,0.0215037502,0.0097287223,0.1000804082,0.0690006390,0.0323992744,0.0325391628,0.0159134381,0.0135331517,0.0200165398,0.0200671647,0.0000000000,0.0000000000,0.0370111056,0.0169767663,0.0172191933,0.0126572875,0.0378700718,0.0411877967,0.0508708544,0.0535840020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0341424085,0.0830473229,-0.0028414119,0.0366702266,0.0828533024,0.0030445289
02:46:03:48.210,61,0.0497743636,0.1353864819,0.0606744923,0.0000000000,0.0000000000,0.0289699845,0.0000000000,0.0497849695,0.1357186437,0.0556433015,0.0000000000,0.0000000000,0.0289754178,0.0000000000,0.0057417029,0.0139596174,0.0000000000,0.0128561975,0.0154441660,0.0078985356,0.0371579640,0.0197624769,0.0000000000,0.1329939663,0.1377705932,0.0000000000,0.0000000000,0.0152632799,0.0153867994,0.0303135291,0.0296039302,0.0215175245,0.0097259320,0.1000866592,0.0690318421,0.0324248709,0.0325614363,0.0158803929,0.0135041568,0.0200117454,0.0200622380,0.0000000000,0.0000000000,0.0370587036,0.0173142161,0.0175590180,0.0126344459,0.0378231294,0.0411265641,0.0508188233,0.0535368025,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0338737667,0.0829535052,-0.0028158650,0.0369372070,0.0827594846,0.0030631961
02:46:03:49.212,61,0.0499064699,0.1353129894,0.0608468764,0.0000000000,0.0000000000,0.0288891532,0.0000000000,0.0499167927,0.1356461346,0.0554705001,0.0000000000,0.0000000000,0.0288945381,0.0000000000,0.0057470063,0.0139644239,0.0000000000,0.0128261251,0.0154079283,0.0078870496,0.0370887369,0.0197226722,0.0000000000,0.1328198314,0.1375710070,0.0000000000,0.0000000000,0.0152592426,0.0153832249,0.0302776620,0.0295716692,0.0215352140,0.0097187953,0.1001705974,0.0691218898,0.0324660726,0.0326005965,0.0158614814,0.0134884892,0.0200404432,0.0200924482,0.0000000000,0.0000000000,0.0371053629,0.0175712686,0.0178188551,0.0126151443,0.0378171317,0.0411102511,0.0508520752,0.0535786338,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0337687023,0.0829088911,-0.0028056176,0.0370422825,0.0827148780,0.0030702427
02:46:03:50.214,61,0.0497996621,0.1351296157,0.0610343404,0.0000000000,0.0000000000,0.0287997704,0.0000000000,0.0498095937,0.1354638338,0.0552936383,0.0000000000,0.0000000000,0.0288051255,0.0000000000,0.0057445159,0.0139970602,0.0000000000,0.0128015159,0.0153791569,0.0078761308,0.0370224603,0.0197056308,0.0000000000,0.1325179338,0.1372464299,0.0000000000,0.0000000000,0.0152365630,0.0153632723,0.0302520543,0.0295433924,0.0215227976,0.0097052110,0.1001585275,0.0691496953,0.0324639119,0.0325969197,0.0158358552,0.0134696057,0.0200531762,0.0201068409,0.0000000000,0.0000000000,0.0370446928,0.0175222270,0.0177736785,0.0125828981,0.0377851799,0.0410779864,0.0508838333,0.0536132976,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0336613394,0.0827971697,-0.0027929156,0.0371567495,0.0826031417,0.0030755464
02:46:03:51.215,61,0.0486223362,0.1328511834,0.0612117052,0.0000000000,0.0000000000,0.0288194884,0.0000000000,0.0486323200,0.1331860870,0.0550955683,0.0000000000,0.0000000000,0.0288248267,0.0000000000,0.0057305726,0.0140259778,0.0000000000,0.0127625708,0.0153392712,0.0078662857,0.0369397514,0.0196508039,0.0000000000,0.1320666075,0.1367898583,0.0000000000,0.0000000000,0.0151664577,0.0152956937,0.0302007198,0.0294968206,0.0214579068,0.0096706236,0.1000922099,0.0691576302,0.0324155651,0.0325532593,0.0157838538,0.0134261576,0.0200435277,0.0201007091,0.0000000000,0.0000000000,0.0368742235,0.0171992350,0.0174501296,0.0125561869,0.0377463661,0.0410374179,0.0508423112,0.0535646453,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0335446037,0.0814046562,-0.0027362145,0.0372689813,0.0812106952,0.0030325996
02:46:03:52.217,61,0.0386040173,0.1278493702,0.0605759919,0.0000000000,0.0000000000,0.0289295539,0.0000000000,0.0386202000,0.1281799823,0.0556565560,0.0000000000,0.0000000000,0.0289349239,0.0000000000,0.0057183094,0.0140498048,0.0000000000,0.0127342092,0.0153163765,0.0078618694,0.0368606597,0.0195607208,0.0000000000,0.1315821856,0.1363958120,0.0000000000,0.0000000000,0.0150817269,0.0152133657,0.0301890634,0.0294902362,0.0213872083,0.0096303402,0.1000280753,0.0691696703,0.0323203169,0.0324638039,0.0157333948,0.0133861043,0.0200338494,0.0200987253,0.0000000000,0.0000000000,0.0366432481,0.0163925383,0.0166373886,0.0125266602,0.0377632827,0.0410577692,0.0508136004,0.0535375364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0338944457,0.0783458054,-0.0026604182,0.0368909314,0.0781520307,0.0028883219
02:46:03:53.218,61,0.0336865596,0.1238463819,0.0604046136,0.0000000000,0.0000000000,0.0291090868,0.0000000000,0.0337042101,0.1241755486,0.0557439700,0.0000000000,0.0000000000,0.0291144941,0.0000000000,0.0057051401,0.0140879285,0.0000000000,0.0127211371,0.0153188678,0.0078699021,0.0367854051,0.0194559302,0.0000000000,0.1311926097,0.1361348629,0.0000000000,0.0000000000,0.0149969906,0.0151309287,0.0302153211,0.0295240358,0.0213050563,0.0095874490,0.0999194533,0.0691424385,0.0321915410,0.0323439352,0.0157016627,0.0133623471,0.0200287607,0.0201021563,0.0000000000,0.0000000000,0.0363690183,0.0154202301,0.0156574138,0.0124933906,0.0378103815,0.0411110222,0.0507944003,0.0535168312,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0339540988,0.0758983567,-0.0025815184,0.0367934890,0.0757047981,0.0027901405
02:46:03:54.220,61,0.0312570557,0.1222478524,0.0602176003,0.0000000000,0.0000000000,0.0292682126,0.0000000000,0.0312754959,0.1225758120,0.0559088029,0.0000000000,0.0000000000,0.0292736292,0.0000000000,0.0056869700,0.0140900519,0.0000000000,0.0126984445,0.0153048700,0.0078641502,0.0366813503,0.0193209667,0.0000000000,0.1306726187,0.1357172579,0.0000000000,0.0000000000,0.0149040679,0.0150400409,0.0302228481,0.0295456164,0.0212132111,0.0095401071,0.0997955501,0.0691191107,0.0320512839,0.0322101600,0.0156523939,0.0133235883,0.0200075693,0.0200912990,0.0000000000,0.0000000000,0.0360947587,0.0144088706,0.0146378493,0.0124537824,0.0378157161,0.0411151573,0.0507501587,0.0534596220,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0340570137,0.0749208480,-0.0025558651,0.0366822742,0.0747273341,0.0027456596
02:46:03:55.222,61,0.0296730436,0.1199199110,0.0602203533,0.0000000000,0.0000000000,0.0294120852,0.0000000000,0.0296917707,0.1202476323,0.0558643267,0.0000000000,0.0000000000,0.0294175185,0.0000000000,0.0056673368,0.0141031267,0.0000000000,0.0126756113,0.0152922776,0.0078622187,0.0365990102,0.0192111079,0.0000000000,0.1301452368,0.1352968067,0.0000000000,0.0000000000,0.0148080559,0.0149431862,0.0302197952,0.0295522213,0.0211205743,0.0094919531,0.0996709466,0.0690953285,0.0319206417,0.0320882797,0.0155994995,0.0132816033,0.0199874230,0.0200796854,0.0000000000,0.0000000000,0.0358084328,0.0134363733,0.0136573678,0.0124212550,0.0378168412,0.0411177278,0.0506978445,0.0534015670,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0340335220,0.0734977350,-0.0025054121,0.0366878137,0.0733043328,0.0026935926
02:46:03:56.223,61,0.0286892615,0.1182784587,0.0606886037,0.0000000000,0.0000000000,0.0295117926,0.0000000000,0.0287080016,0.1186083630,0.0553610437,0.0000000000,0.0000000000,0.0295172241,0.0000000000,0.0056522158,0.0141016720,0.0000000000,0.0126464292,0.0152685372,0.0078591583,0.0365344696,0.0191220101,0.0000000000,0.1297254562,0.1349189878,0.0000000000,0.0000000000,0.0147259887,0.0148623530,0.0301968530,0.0295381453,0.0210449249,0.0094525609,0.0996026918,0.0691036135,0.0318469405,0.0320208408,0.0155503955,0.0132402219,0.0199694522,0.0200676359,0.0000000000,0.0000000000,0.0355785452,0.0127899675,0.0130055184,0.0124105150,0.0378043167,0.0410983004,0.0506679676,0.0533684306,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0337293856,0.0724950358,-0.0024490361,0.0369757973,0.0723017156,0.0026774649
02:46:03:57.225,61,0.0278553255,0.1168045700,0.0615044720,0.0000000000,0.0000000000,0.0295720659,0.0000000000,0.0278740451,0.1171383783,0.0545578524,0.0000000000,0.0000000000,0.0295774974,0.0000000000,0.0056387805,0.0140949581,0.0000000000,0.0126146916,0.0152346278,0.0078382855,0.0364649966,0.0190465227,0.0000000000,0.1294349432,0.1346823424,0.0000000000,0.0000000000,0.0146672223,0.0148052666,0.0301553421,0.0295049585,0.0209769588,0.0094259595,0.0995164514,0.0690878332,0.0317822956,0.0319615863,0.0154928090,0.0131909316,0.0199265946,0.0200313441,0.0000000000,0.0000000000,0.0353636369,0.0122422874,0.0124530820,0.0124012297,0.0377707183,0.0410585254,0.0505978651,0.0533034466,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0332421809,0.0715953931,-0.0023836186,0.0374753065,0.0714020804,0.0026797378
02:46:03:58.226,61,0.0273166895,0.1161654443,0.0623092055,0.0000000000,0.0000000000,0.0295871366,0.0000000000,0.0273352489,0.1165051758,0.0537572503,0.0000000000,0.0000000000,0.0295925643,0.0000000000,0.0056224396,0.0141111920,0.0000000000,0.0125787947,0.0151907280,0.0078111356,0.0363692231,0.0189980511,0.0000000000,0.1290047914,0.1343024671,0.0000000000,0.0000000000,0.0146098193,0.0147468485,0.0300849210,0.0294372868,0.0209037531,0.0094061429,0.0993135571,0.0689823776,0.0317121409,0.0318990424,0.0154276835,0.0131325042,0.0198525917,0.0199632980,0.0000000000,0.0000000000,0.0351883806,0.0119708907,0.0121801868,0.0123918690,0.0376876183,0.0409692042,0.0504815392,0.0532016009,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0327552818,0.0712072253,-0.0023359407,0.0379666947,0.0710127056,0.0027000036
02:46:03:59.228,61,0.0269090813,0.1146246642,0.0631987602,0.0000000000,0.0000000000,0.0296433605,0.0000000000,0.0269272588,0.1149684638,0.0528563671,0.0000000000,0.0000000000,0.0296487734,0.0000000000,0.0056116716,0.0140947131,0.0000000000,0.0125528034,0.0151541792,0.0077884309,0.0362751037,0.0190102644,0.0000000000,0.1286287457,0.1338438541,0.0000000000,0.0000000000,0.0145600094,0.0146954814,0.0300148390,0.0293736700,0.0208413489,0.0093971407,0.0991003215,0.0688590929,0.0316544510,0.0318461657,0.0153719028,0.0130814072,0.0197730530,0.0198838506,0.0000000000,0.0000000000,0.0350492783,0.0117235798,0.0119316708,0.0123881912,0.0376223773,0.0408890359,0.0503348745,0.0530561022,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0322085023,0.0702667534,-0.0022665232,0.0385112762,0.0700722635,0.0027023233
02:46:04:00.229,61,0.0267026667,0.1143961176,0.0626927838,0.0000000000,0.0000000000,0.0296421945,0.0000000000,0.0267203990,0.1147373393,0.0533364117,0.0000000000,0.0000000000,0.0296475645,0.0000000000,0.0055942400,0.0140578207,0.0000000000,0.0125208041,0.0151119595,0.0077600395,0.0361811295,0.0190053210,0.0000000000,0.1281552315,0.1332439631,0.0000000000,0.0000000000,0.0144938286,0.0146273645,0.0299296323,0.0292981323,0.0207654946,0.0093794018,0.0988453925,0.0687133074,0.0315794498,0.0317720808,0.0153065622,0.0130220298,0.0196937341,0.0198031310,0.0000000000,0.0000000000,0.0349006951,0.0115169231,0.0117242560,0.0123743853,0.0375200845,0.0407635011,0.0502161048,0.0529280305,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0325013399,0.0701261535,-0.0022825319,0.0382033251,0.0699317381,0.0026753314
