,CheekSquintRight,EyeSquintRight,MouthDimpleRight,NoseSneerRight,MouthSmileRight,JawOpen,MouthUpperUpRight,BrowDownRight
42,0.031846433400000006,0.03796411786666667,0.013344150183333334,0.03793900926666667,0.03677124313333333,0.030844961283333333,0.014418959299999999,0.00013772986666666666
43,0.032296013383333336,0.038029272116666665,0.01348255785,0.03815723585,0.037418940883333335,0.030727347983333334,0.014486832533333332,0.00038100724999999997
44,0.032906562716666664,0.03879164625,0.013642040566666666,0.03843759248333333,0.03877512163333333,0.03065333438333333,0.014584476133333335,0.0006714190833333333
45,0.03299369058333333,0.03892637011666667,0.013808782300000001,0.03871734005,0.03936635561666667,0.03074525996666667,0.014698860233333333,0.000956279
46,0.03298247218333333,0.039373464883333334,0.013799363666666667,0.03867004595,0.03936635561666667,0.03075068243333333,0.014691573700000002,0.000956279
47,0.03318246563333333,0.03957760738333333,0.01378729195,0.038751118216666665,0.03947016611666667,0.030573842566666665,0.014723649150000002,0.0009738750166666667
48,0.033216562299999995,0.03971041646666666,0.013785346433333333,0.03876861558333333,0.03958103836666667,0.03053084543333333,0.014749911283333333,0.0009642154833333334
49,0.033294894416666665,0.039819995399999995,0.013737633900000002,0.038806012833333334,0.039384740950000004,0.030547354233333327,0.014725970333333333,0.0009905827833333334
50,0.033255950533333335,0.03991259168333334,0.013707178933333333,0.03877266435,0.03914388618333333,0.030451556983333336,0.014700044550000001,0.0009601137000000001
51,0.033177821733333335,0.03997233321666666,0.013704590333333334,0.03870095901666667,0.03988726143333333,0.030181391316666667,0.014665415566666668,0.0007645403166666666
52,0.03323087485000001,0.040060117816666664,0.013711597366666666,0.038731863400000004,0.03988726143333333,0.030191952500000004,0.014680919150000001,0.0007645403166666666
53,0.03344482416666667,0.04039509871666667,0.013755492783333335,0.03888110226666667,0.039870712450000005,0.030195315349999998,0.014738872866666667,0.0007616968333333333
54,0.033457330900000005,0.04045620575,0.013743614083333335,0.03884075583333334,0.03952363258333333,0.03009472585,0.0147383293,0.0007551619
55,0.03356515461666667,0.040665462,0.013786317316666666,0.038853826933333335,0.039882579450000004,0.03006638491666667,0.01474876135,0.0007566704999999999
56,0.03365014695,0.0407442027,0.013841764700000002,0.03887222458333333,0.0434737668,0.030025025816666665,0.014756120900000001,0.0008170780999999999
57,0.033955077800000004,0.04101650043333333,0.013984820116666666,0.03893484888333334,0.04706024253333333,0.030038957633333332,0.014751393199999999,0.0009787834666666667
58,0.03396367188333333,0.041046102683333335,0.013985405349999999,0.038927325650000004,0.046737725966666664,0.03009617561666667,0.01471503515,0.0009787834666666667
59,0.03722026321666667,0.04142038478333334,0.014249824283333335,0.03958378606666666,0.05501939896666667,0.02959800156666667,0.014794165283333334,0.0010959924333333335
60,0.03727590775,0.041498302783333336,0.014270763066666666,0.03962961303333333,0.05498694356666667,0.02965533951666667,0.014797604033333333,0.0010959924333333335
61,0.04177716018333333,0.04200337748333333,0.014718010099999998,0.04190922991666666,0.07759116993333333,0.027037078683333337,0.015050427066666665,0.00250269735
62,0.042302018816666676,0.0422783131,0.014974743116666666,0.04219606396666666,0.0811247665,0.02681774971666667,0.015089373883333333,0.0028051896833333335
63,0.042742453349999994,0.04215469273333333,0.016512636100000002,0.042808416300000006,0.08671666161666665,0.026819776899999995,0.015348868766666668,0.0030937939833333337
64,0.04315240821666667,0.04294727153333334,0.017500853650000002,0.04330214453333334,0.09789760139999999,0.02621370368333333,0.015771231466666667,0.0041970623
65,0.04310729433333333,0.04291100738333334,0.01747312585,0.04324268828333333,0.09767081566666667,0.026218300383333327,0.015731549066666666,0.0041970623
66,0.04307481073333334,0.04288421105,0.01745454005,0.0431998161,0.0981045915,0.026225263733333327,0.015708526466666668,0.0041970623
67,0.04349984105000001,0.04299671048333334,0.01831548365,0.043744294583333336,0.1034281918,0.026378283583333332,0.016009299483333333,0.0044735977333333335
68,0.043821321483333335,0.043285900733333334,0.019604199533333335,0.044322714183333334,0.11372791166666667,0.025934230216666663,0.016350426966666668,0.00628319755
69,0.04489148236666667,0.0437004549,0.021806248383333334,0.04558649161666667,0.1317514802,0.024688054350000002,0.01689143548333333,0.008739208033333333
70,0.050161045216666665,0.04819838966666667,0.024088906983333335,0.05222258653333333,0.14178987345000002,0.02628105848333333,0.0193088819,0.00908156965
71,0.05146616915000001,0.04883662813333334,0.025674790833333332,0.0531271485,0.1493485514,0.026593994683333334,0.019961955649999998,0.009457314383333333
72,0.05187941964999999,0.04877639748333334,0.02641124913333333,0.05273587194999999,0.1520522597,0.026333312966666664,0.02020601175,0.010262338066666666
73,0.05259373456666667,0.04966389575,0.027911746933333332,0.053243693583333335,0.15937234956666665,0.0264172163,0.02039205561666667,0.012139643383333334
74,0.052610684483333336,0.049709481666666666,0.028355214283333333,0.05310962721666667,0.1645306026,0.026429235316666664,0.020397477166666667,0.013640479183333333
75,0.055023856766666664,0.050622796649999996,0.038445899416666665,0.06065627871666666,0.1923050744,0.0301538942,0.021887046766666668,0.02354803775
76,0.0550493564,0.05053920548333333,0.038614786533333334,0.060446516316666664,0.19255875176666667,0.030127519766666666,0.021914466766666668,0.023799342733333336
77,0.05571920611666667,0.05077553385,0.040631095250000006,0.0610418835,0.19726310048333331,0.030904380149999997,0.022233614233333334,0.025043109133333335
78,0.05571920611666667,0.05077553385,0.040631095250000006,0.0610418835,0.19726310048333331,0.030904380149999997,0.022233614233333334,0.025043109133333335
79,0.05595874879999999,0.051238974233333325,0.04093455818333334,0.06132020986666666,0.1975551582666667,0.031024179733333334,0.022437064766666667,0.025811801983333337
80,0.05624882349999999,0.051606946633333324,0.04094150043333333,0.06135181088333333,0.1974657836,0.030937785133333336,0.02251783743333333,0.026129876583333333
81,0.056683794600000004,0.052112282266666664,0.04114133028333333,0.061700884250000004,0.19782866663333332,0.0310565775,0.0228251835,0.026698152233333338
82,0.06373127238333333,0.05873281384999999,0.04467838691666667,0.0679607708,0.22678237193333337,0.033064683766666665,0.027839159899999997,0.030010624466666667
83,0.06403376038333333,0.05979566835,0.04485621023333334,0.06805418618333332,0.22965415103333334,0.033090930283333334,0.028119496683333328,0.030407802499999997
84,0.07799989234999999,0.060431744899999994,0.041990209849999995,0.07658948315,0.25506382403333333,0.045364715916666666,0.04486933769999999,0.03798758423333333
85,0.08187494676666666,0.06073695264999999,0.041837156916666667,0.0805126087,0.2623048520833334,0.047328203449999995,0.050677962449999996,0.04041063228333333
86,0.08763511356666666,0.060590415249999995,0.041873028183333334,0.0823766229,0.27108848405,0.04837258455000001,0.053445513483333325,0.04206312323333333
87,0.0904730583,0.0595607742,0.041727003966666655,0.08377207506666667,0.2768043701833333,0.04905160996666666,0.05554939511666667,0.04327488256666667
88,0.09388637046666666,0.05970703005,0.04162976766666667,0.08509241171666666,0.28077426986666665,0.049623941516666666,0.056938219516666666,0.044729365666666666
89,0.09768848556666666,0.059923070183333337,0.04188496245000001,0.08824887003333333,0.29030949375,0.05015849633333333,0.060089279616666665,0.04745778379999999
90,0.10458409351666668,0.06029817586666667,0.04251994953333332,0.09233248171666665,0.2997966861833334,0.05067232901666666,0.06520628106666666,0.048340838416666664
91,0.10550623636666667,0.05997202608333333,0.04244227116666666,0.09310706953333335,0.29936723719999997,0.0508894467,0.06559282745000002,0.048297325149999994
92,0.11008733138333332,0.0599353239,0.0429207906,0.09549158624999998,0.30522338921666664,0.05144252753333333,0.06857173641666667,0.04859504466666666
93,0.11005258686666665,0.05991729225,0.04284595246666667,0.09539497394999998,0.30507377534999996,0.05145079348333333,0.06849654763333334,0.04868763721666666
94,0.11229067731666666,0.05981697020000001,0.042822768266666665,0.09596600570000001,0.3081793747666666,0.05146673400000001,0.06936504801666667,0.04895071031666667
95,0.11215462785000001,0.05996731980000001,0.042781899516666666,0.09574028601666668,0.3073266831333333,0.05150228863333333,0.06929097046666667,0.049097818083333335
96,0.11445974496666667,0.05989510378333333,0.04275373695,0.09614349591666667,0.30816410604999994,0.05141147691666667,0.06971794335,0.04976885648333334
97,0.11493788101666667,0.06018227773333334,0.04291129716666667,0.09645736095,0.30969894551666666,0.051613417450000004,0.06985551396666667,0.0497674359
98,0.11490164885,0.060141801200000004,0.042873614616666667,0.09644874186666667,0.30964778983333335,0.05166885723333334,0.06992216935000001,0.049708991683333335
99,0.11853401238333333,0.06095107954999999,0.04397283183333334,0.09891799898333332,0.32271489003333337,0.05211888406666667,0.07058784271666667,0.049714174199999996
100,0.12205286885000001,0.061521995183333324,0.044234493416666666,0.10020692958333334,0.3278818503,0.05177702846666667,0.07124499261666667,0.05089757226666667
101,0.12348675853333331,0.06164889473333333,0.044193226216666666,0.10098796835000001,0.33015532789999996,0.0516676974,0.07128570693333333,0.05085688836666668
102,0.12465662570000001,0.06199896521666667,0.04473475723333333,0.10206540921666664,0.3320148885333333,0.051786862016666664,0.0717460721,0.05111720203333334
103,0.12904486121666664,0.06257237743333334,0.04508290641666667,0.10496059741666665,0.33600484578333334,0.05201533903333333,0.07297479081666666,0.05124002983333333
104,0.13081041536666668,0.06840168128333333,0.04534474371666666,0.10876476824999999,0.33566354465000003,0.05251604721666667,0.07470835961666668,0.05170932326666666
105,0.1325937404,0.0699900606,0.04555595635,0.11106588133333332,0.3360570408166667,0.05238573191666666,0.07612641946666666,0.05340759401666667
106,0.13371192971666665,0.07109863186666666,0.04580938628333333,0.1114069776,0.3361647066833333,0.05247652576666667,0.0767446109,0.05649818916666668
107,0.13688986621666666,0.0720650777,0.04638203978333333,0.11216518781666666,0.3375897767666666,0.0524331162,0.07865332255,0.058828296533333345
108,0.13832706521666668,0.07807347428333335,0.04655385885,0.11236542835,0.3373267775,0.05247805795000001,0.07969098941666666,0.060481156700000004
109,0.13867313476666668,0.07852998871666668,0.046829706199999994,0.11262811161666668,0.33874916656666665,0.05262467405000001,0.07986499385,0.06128538766666666
110,0.13964513253333335,0.0806727403,0.047120843716666666,0.11278017424999999,0.33995219815,0.052717912016666674,0.08101839418333334,0.06229272391666666
111,0.13959770153333334,0.08070743268333334,0.04706427921666667,0.11269738093333333,0.33964241294999997,0.052680893033333336,0.08102507720000002,0.06263869746666666
112,0.14036762901666666,0.08139701496666667,0.047496581149999995,0.11305215833333333,0.3432692339,0.05284016748333333,0.08135723988333333,0.06403407416666666
113,0.1407186674666667,0.08170850201666667,0.04760877758333334,0.11328934880000001,0.34418858588333334,0.052862905733333326,0.08163499910000001,0.06485515825
114,0.14088563995000003,0.08182836508333334,0.047738133950000004,0.11348697791666668,0.3444747875166667,0.05272221768333333,0.08238193658333333,0.06498128291666667
115,0.14212207866666668,0.08235981938333334,0.04844675365000001,0.1149966897,0.3597385423833333,0.05262758131666667,0.08420606778333334,0.06661015049999999
116,0.14093499133333334,0.07674591928333334,0.048930985833333336,0.11315600511666668,0.3584273146833333,0.05270266205000001,0.0852878828,0.06742666831666666
117,0.14163781949999998,0.07543134316666666,0.04936364198333334,0.11465874625,0.3666309428666667,0.05265587941666667,0.08607621445000001,0.06770343379999999
118,0.14379284776666668,0.07432796433333333,0.049830304150000004,0.11706965354999999,0.37275151535,0.052532698666666676,0.08708782136666667,0.06753275216666667
119,0.14657325173333333,0.0748155266,0.0502281942,0.11967481484999999,0.3753091320333333,0.05224917845000001,0.08925962511666667,0.06847279193333333
120,0.14458743729999998,0.07400831828333333,0.05060105071666667,0.12022298883333332,0.37800718348333334,0.05227598746666667,0.09047041398333333,0.06898964863333333
121,0.14475021261666668,0.07322547583333333,0.05068539251666667,0.12027276370000001,0.37888997544999997,0.0521934928,0.09047615341666666,0.06895584656666666
122,0.14493735504999997,0.07169930014999999,0.052160258550000005,0.12064109431666666,0.3826568499333334,0.051990484649999995,0.09013143491666666,0.06868371413333332
123,0.14488045559999999,0.07128204593333334,0.05265828098333333,0.12078041086666665,0.38368367526666664,0.05204010103333332,0.08993731981666665,0.06914000366666667
124,0.1449839423,0.0699722773,0.053242413466666666,0.12148039165,0.39069158955,0.05215283453333333,0.08989690011666668,0.06932100575000001
125,0.1498287506333333,0.0706572514,0.05901536391666667,0.12278210868333334,0.39872439328333337,0.05198741703333332,0.08971098825000001,0.07039084084999998
126,0.14927728101666668,0.07090136903333334,0.0598927126,0.12290325511666667,0.39972779280000004,0.05189978795,0.08994939626666666,0.07093106848333333
127,0.1535372883,0.07114253565,0.06027014228333335,0.12443292451666667,0.40680824838333335,0.0519925463,0.09027097871666667,0.07162524591666668
128,0.15521117301666665,0.07244632951666667,0.06491510743333334,0.12712048056666667,0.4083041436833333,0.0518326345,0.09453894153333335,0.07158297953333333
129,0.15850053293333333,0.07283126251666668,0.06521239461666667,0.1274415292,0.41108650465,0.05194156338333333,0.09545277416666666,0.07272812726666666
130,0.16235646046666666,0.07655690361666667,0.0630357537,0.13026373336666666,0.41534716138333333,0.052088770250000006,0.09793830430000001,0.07209135685000001
131,0.16556642079999997,0.07736692266666667,0.06378562281666667,0.13220258491666667,0.42247482636666667,0.0523680343,0.09818394435000001,0.07425807601666667
132,0.16879936431666664,0.07834143005000001,0.06455305405,0.13374265966666668,0.4289313728666666,0.05272883393333333,0.09837097455,0.07552995656666667
133,0.16929561271666668,0.08023354225,0.0636013374,0.1329787032166667,0.43137444306666667,0.05276717465,0.09794528376666667,0.07719833029999999
134,0.18389334033333335,0.08546790975,0.06603799853333334,0.13945564628333335,0.45901136596666664,0.05460081436666666,0.09974275311666665,0.08503834934999999
135,0.18434772143333333,0.08547211435,0.06556308425,0.13879966363333335,0.4584623376666667,0.054624764233333324,0.09835356071666668,0.08715080531666668
136,0.18765053151666666,0.08536461055,0.06556745276666667,0.13926197836666668,0.4585760086833333,0.05460871568333333,0.09821962598333334,0.08776850004999999
137,0.19398119050000004,0.08716979993333333,0.06641666686666667,0.14163084701666664,0.4684972713333333,0.05529925878333333,0.09895838486666668,0.09015419208333332
138,0.19530341773333335,0.08813660154999998,0.06667478198333333,0.14231218273333335,0.46984532225000003,0.055414450350000005,0.09921932968333334,0.09064564883333333
139,0.20247905203333336,0.08890078028333333,0.06748825498333334,0.14621650056666666,0.4885456959499999,0.056072995083333334,0.10004494771666668,0.09375619453333334
140,0.20465795446666668,0.08931296566666665,0.06786852641666667,0.14821853985,0.49409428736666666,0.056314942133333344,0.10106884005,0.09490644838333334
141,0.21105463801666668,0.08991690723333334,0.0682334155,0.15032413726666669,0.49778159461666666,0.0565805016,0.10170273981666667,0.09638710131666667
142,0.20837262025000003,0.08962606886666667,0.06582591621666667,0.14785216998333334,0.49265801908333334,0.056748071049999994,0.10028837188333334,0.0968567791
143,0.20835140968333335,0.08968521095,0.06522579181666667,0.14779763668333332,0.49249155325,0.0567751117,0.10043931503333332,0.09693192566666665
144,0.21480692425,0.09026600354999999,0.06573908838333332,0.14862280090000002,0.4985421896166667,0.056895133716666664,0.10114299069999999,0.09824593736666666
145,0.23914416256666668,0.09803488973333334,0.06957059911666667,0.15205945323333334,0.5152565042333334,0.05683812065,0.10566481701666665,0.10606333675
146,0.24318022651666668,0.10001853416666666,0.06945948860000001,0.15288058916666666,0.5181978841666667,0.056788098700000005,0.10666033005000002,0.10859123431666667
147,0.24310805771666666,0.09989497373333334,0.06934207366666667,0.1528052638,0.5181357512833333,0.05678982568333333,0.10668450158333333,0.10850280088333335
148,0.2496386257333333,0.10181315613333332,0.06905212376666665,0.15608121331666666,0.52696988485,0.05666694231666667,0.10939436964999999,0.11244722550000001
149,0.25054540485,0.10206704833333334,0.06895790185,0.15637454516666666,0.52776654065,0.05677072084999999,0.10959040435,0.11293068681666667
150,0.25065476448333335,0.10210545298333333,0.06899210995,0.15625015026666667,0.5278264135166667,0.05681318915,0.10947338056666667,0.11295027936666668
151,0.25414791951666665,0.102715134,0.06904163583333334,0.15685501198333332,0.5308010926,0.05725604078333333,0.10973168226666667,0.11405913533333333
152,0.25718492765,0.10343880703333334,0.06922887946666667,0.15902951606666668,0.5357840160499999,0.05722108421666666,0.11154985428333332,0.11616264718333334
153,0.25886381045,0.10345227891666665,0.06902234008333334,0.15966897208333333,0.5408626744999999,0.057260770366666665,0.11217636926666667,0.11714330686666669
154,0.2609859878833333,0.10335707911666668,0.06872052388333334,0.15985122448333336,0.5486388405166667,0.05750251126666667,0.1127176347,0.11721981781666667
155,0.26342703775,0.10324510001666669,0.06844097376666668,0.16020258513333335,0.5515964776333333,0.05791178533333335,0.11309588886666666,0.11672207528333334
156,0.26971425985,0.10364856944999999,0.06848974338333334,0.16217302033333333,0.5562325169666666,0.0580021975,0.11464965343333335,0.11787452455000001
157,0.2743003033,0.10438674938333332,0.0690705441,0.16440909233333334,0.5616411119666667,0.058037472900000005,0.11711517534999999,0.11860513935
158,0.27441535765,0.10447403666666666,0.06899601346666667,0.16441762448333333,0.5625810275333333,0.058085683133333336,0.1172540728,0.11858231821666665
159,0.28084913145,0.1068274857,0.07000514056666667,0.16770991806666669,0.5720138748333333,0.060032648333333334,0.13048260348333335,0.11999174424999999
160,0.2886104335333333,0.11349217533333333,0.07074387991666667,0.1708351634666667,0.5784333497333334,0.06254465413333334,0.1366593130166667,0.12151255195
161,0.29629013313333336,0.11670321785,0.07089708183333333,0.17273387438333332,0.5921565195,0.062242924533333334,0.13962480178333334,0.12687993531666666
162,0.3022542980833333,0.12033072175,0.07098718111666667,0.17333022008333332,0.6019507547166666,0.06215075496666667,0.1408022971333333,0.12953323606666667
163,0.3176355424,0.1237911277833333,0.07119208513333333,0.17754392698333332,0.6116376370333333,0.06170271988333334,0.14831372164999998,0.13495123618333335
164,0.3270236589,0.1293675346833333,0.07137160625,0.18056453514999996,0.61970216035,0.06499765223333333,0.15690464094999998,0.13949029986666664
165,0.33407300463333334,0.13341656266666665,0.07173636246666666,0.18389722208333334,0.6251607586666666,0.06559132755,0.1624976769,0.14565583535
166,0.3410670310333333,0.13678904253333332,0.07177618271666668,0.18567193671666668,0.6380945543333334,0.06944617413333333,0.16846664125,0.15078929189999998
167,0.34131806345,0.13719174638333334,0.07179104725,0.18649626025000002,0.6431833505666668,0.07074283591666666,0.17307785278333332,0.15131672161666665
168,0.3415075565666667,0.13739348266666665,0.07186718223333334,0.18725921460000006,0.6458453088833335,0.07131663988333332,0.1769580033833333,0.15155226798333332
169,0.34340840950000007,0.14021868135,0.07220704728333334,0.18870570263333333,0.6612019538833334,0.07157367064999999,0.18188803146666668,0.1545389965
170,0.3458333239,0.14246052626666666,0.07241366431666667,0.18931373831666667,0.6702433725333333,0.07149166645,0.18434447796666667,0.15566636373333334
171,0.34796481581666666,0.14586214721666665,0.07256311053333332,0.19071717186666667,0.6723080873499999,0.07140714551666667,0.18645689078333336,0.15826789786666665
172,0.3589966669666667,0.16089542023333334,0.07305718771666667,0.19406577945,0.6779040445833333,0.07122492543333334,0.18824890503333333,0.16597826159999998
173,0.3662935743666667,0.17121248691666668,0.07367119376666667,0.19643152630000002,0.68346059325,0.07111131493333332,0.18992280341666667,0.1738795967
174,0.3732469206,0.1784295955,0.07423482275,0.19941723221666666,0.6890264600666667,0.07105271765,0.19137425100000002,0.17839194895
175,0.38387975096666666,0.19057374573333333,0.07492378541666667,0.20346701641666665,0.6925513893333334,0.07093920463333332,0.19494785120000002,0.18632254315
176,0.3882123083,0.20003527776666666,0.0752763264,0.20620268088333338,0.6954366962166666,0.07080250668333334,0.1976834784,0.19040603686666666
177,0.38831216841666666,0.20031558848333333,0.07538494964999999,0.20669785765000004,0.6973579526,0.07056302856666667,0.19815391925,0.19060939796666668
178,0.3914332961,0.20245887650000002,0.0754183146,0.20829063283333335,0.6987053752,0.07035879791666667,0.19974305483333332,0.19323223081666666
179,0.39519641053333326,0.20418565038333333,0.0750377793,0.21044355381666666,0.7007300208,0.0702157002,0.20250883760000002,0.19868528963333332
180,0.39762523275,0.208903869,0.07556470483333333,0.21238226689999998,0.70187257725,0.06989841598333334,0.20802455333333336,0.20399444363333333
181,0.3984273076333333,0.20901905744999996,0.07532480856666667,0.21260696523333333,0.70205070575,0.06981861808333334,0.20849314890000004,0.20489154320000003
182,0.39873732630000003,0.20960212498333333,0.07536090786666667,0.2131092386833333,0.7039774954333332,0.06942539445,0.20938465929999997,0.20581180478333336
183,0.40040652206666666,0.21231864145,0.07519782955,0.21368091801666667,0.7075081219166667,0.06944584194999999,0.21377886583333336,0.20888420693333334
184,0.39923986545,0.21520887561666668,0.07550629165000002,0.21440274268333334,0.7116896658999999,0.06826108756666666,0.21497448036666666,0.21144595928333335
185,0.39856172850000005,0.21520075698333332,0.07559284441666667,0.21416589618333334,0.7118754833833334,0.06790210121666666,0.21468614478333334,0.21179493640000002
186,0.3990606144166666,0.21532049029999997,0.07567930904999999,0.21426818521666666,0.7137575000333333,0.06704984855,0.21552173485,0.21327212640000004
187,0.40152210493333335,0.21486627061666666,0.07537188755000002,0.21545862655,0.7145970761666667,0.06706821576666666,0.21604276511666665,0.21431948060000003
188,0.4039074505333333,0.2159518723666667,0.07585372031666666,0.21653079863333335,0.71684711675,0.06722386181666666,0.21999718064999998,0.21533606266666663
189,0.4063655485666667,0.21591088298333336,0.07573491645,0.21718829498333334,0.72281585135,0.06697861413333332,0.22307461438333334,0.21759388408333333
190,0.40766155471666665,0.21937973546666667,0.07607794366666666,0.2178236059833333,0.7255239486666666,0.06630017701666667,0.22396649296666668,0.22081423548333332
191,0.4080906237333333,0.22088170795000003,0.07616175153333334,0.21797340735,0.7255592544999999,0.06636745638333334,0.22442861771666667,0.22150613861666668
192,0.4121660515666667,0.2189658333833334,0.07646846025,0.22140529876666667,0.73139354585,0.06624161419999999,0.22968965583333334,0.2246471246
193,0.41891174513333335,0.22217081363333335,0.07801136621666667,0.22625720376666666,0.7470191617833334,0.06648733868333333,0.23893206070000003,0.2306934918
194,0.44112087288333335,0.21985003725,0.08041827753333333,0.24525023003333335,0.7656825880166668,0.06187007793333333,0.25793718918333336,0.23544144506666667
